ID;__type;MARSTD;SEX;MARST;AGE;RELATE;RELATED;parentId;parent__type;HHTYPE;NMOTHERS;NFATHERS;count_parent_children;count_children
 ; ;"100";"1";"1";"25";"3";"3100";"untyped_2428"; ;"10";"1";"1";6;0
 ; ;"200";"2";"2";"47";"2";"2000";"untyped_2283"; ;"6";"1";"2";5;0
 ; ;"200";"2";"2";"32";"6";"6000";"untyped_320"; ;"10";"2";"1";5;0
 ; ;"100";"2";"1";"11";"3";"3100";"untyped_1945"; ;"10";"1";"2";6;0
 ; ;"400";"2";"4";"75";"1";"1000";"untyped_506"; ;"10";"3";"1";6;0
 ; ;"200";"2";"2";"43";"2";"2000";"untyped_2047"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"83";"1";"1000";"untyped_1383"; ;"10";"2";"2";5;0
 ; ;"100";"2";"1";"15";"3";"3100";"untyped_1023"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"33";"3";"3100";"untyped_2324"; ;"10";"2";"2";6;0
 ; ;"100";"1";"1";"24";"3";"3100";"untyped_1398"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"3";"3";"3100";"untyped_1084"; ;"10";"1";"1";4;0
 ; ;"100";"2";"1";"22";"3";"3100";"untyped_1403"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"27";"3";"3100";"untyped_469"; ;"10";"1";"1";4;0
 ; ;"200";"1";"2";"36";"1";"1000";"untyped_2187"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"37";"1";"1000";"untyped_111"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"7";"3";"3100";"untyped_2010"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"38";"1";"1000";"untyped_500"; ;"4";"1";"0";3;0
 ; ;"200";"2";"2";"32";"2";"2000";"untyped_2187"; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"32";"6";"6000";"untyped_1502"; ;"10";"2";"2";6;0
 ; ;"200";"1";"2";"54";"6";"6000";"untyped_496"; ;"10";"1";"0";4;0
 ; ;"200";"1";"2";"37";"3";"3100";"untyped_172"; ;"10";"2";"1";6;0
 ; ;"100";"1";"1";"22";"3";"3100";"untyped_529"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"44";"2";"2000";"untyped_1889"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"38";"2";"2000";"untyped_687"; ;"3";"1";"1";4;0
 ; ;"400";"2";"4";"56";"1";"1000";"untyped_1910"; ;"10";"2";"1";4;0
 ; ;"200";"2";"2";"45";"1";"1000";"untyped_1169"; ;"10";"1";"0";4;0
 ; ;"100";"1";"1";"10";"3";"3100";"untyped_179"; ;"4";"1";"0";3;0
 ; ;"100";"2";"1";"24";"3";"3100";"untyped_154"; ;"10";"1";"0";4;0
 ; ;"200";"1";"2";"28";"3";"3100";"untyped_1394"; ;"10";"2";"2";8;0
 ; ;"200";"2";"2";"46";"2";"2000";"untyped_140"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"51";"1";"1000";"untyped_597"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"30";"3";"3100";"untyped_1308"; ;"10";"2";"1";7;0
 ; ;"100";"1";"1";"11";"3";"3100";"untyped_290"; ;"10";"1";"1";5;0
 ; ;"200";"2";"2";"49";"3";"3100";"untyped_2364"; ;"10";"2";"1";4;0
 ; ;"200";"1";"2";"27";"1";"1000";"untyped_160"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"65";"1";"1000";"untyped_663"; ;"2";"0";"0";2;0
 ; ;"100";"2";"1";"18";"6";"6000";"untyped_279"; ;"10";"1";"1";6;0
 ; ;"100";"2";"1";"53";"3";"3100";"untyped_80"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"57";"1";"1000";"untyped_1630"; ;"4";"1";"0";2;0
 ; ;"200";"2";"2";"55";"1";"1000";"untyped_2386"; ;"2";"0";"0";2;0
 ; ;"100";"2";"1";"10";"3";"3100";"untyped_1695"; ;"4";"1";"0";3;0
 ; ;"100";"2";"1";"20";"3";"3100";"untyped_1545"; ;"6";"2";"1";5;0
 ; ;"200";"2";"2";"65";"1";"1000";"untyped_1706"; ;"4";"1";"0";2;0
 ; ;"100";"1";"1";"3";"3";"3100";"untyped_83"; ;"3";"1";"1";4;0
 ; ;"400";"2";"4";"74";"1";"1000";"untyped_860"; ;"10";"2";"1";5;0
 ; ;"200";"2";"2";"28";"3";"3100";"untyped_1482"; ;"4";"1";"0";2;0
 ; ;"200";"2";"2";"51";"2";"2000";"untyped_2338"; ;"6";"2";"1";5;0
 ; ;"100";"2";"1";"18";"3";"3100";"untyped_2350"; ;"4";"1";"0";3;0
 ; ;"100";"1";"1";"23";"3";"3100";"untyped_1855"; ;"10";"1";"1";5;0
 ; ;"100";"1";"1";"18";"3";"3100";"untyped_448"; ;"4";"1";"0";3;0
 ; ;"400";"2";"4";"50";"1";"1000";"untyped_181"; ;"4";"1";"0";2;0
 ; ;"400";"2";"4";"34";"3";"3100";"untyped_1818"; ;"6";"2";"0";5;0
 ; ;"200";"1";"2";"56";"2";"2000";"untyped_1795"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"20";"3";"3100";"untyped_1784"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"54";"2";"2000";"untyped_2282"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"60";"1";"1000";"untyped_722"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"27";"6";"6000";"untyped_7"; ;"10";"2";"1";7;0
 ; ;"200";"2";"2";"30";"2";"2000";"untyped_1672"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"56";"3";"3100";"untyped_267"; ;"4";"1";"0";2;0
 ; ;"200";"1";"2";"34";"1";"1000";"untyped_1209"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"66";"1";"1000";"untyped_1814"; ;"10";"2";"2";5;0
 ; ;"200";"2";"2";"31";"6";"6000";"untyped_1487"; ;"10";"2";"2";6;0
 ; ;"100";"2";"1";"9";"3";"3100";"untyped_293"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"13";"3";"3100";"untyped_982"; ;"3";"1";"1";5;0
 ; ;"200";"2";"2";"35";"2";"2000";"untyped_2157"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"2";"4";"4100";"untyped_703"; ;"10";"2";"2";6;0
 ; ;"100";"1";"1";"6";"3";"3100";"untyped_921"; ;"3";"1";"1";6;0
 ; ;"200";"1";"2";"48";"2";"2000";"untyped_2474"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"18";"3";"3100";"untyped_932"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"46";"2";"2000";"untyped_1927"; ;"10";"1";"1";6;0
 ; ;"100";"2";"1";"6";"3";"3100";"untyped_880"; ;"4";"1";"0";4;0
 ; ;"200";"2";"2";"42";"1";"1000";"untyped_1396"; ;"4";"1";"0";2;0
 ; ;"200";"1";"2";"30";"6";"6000";"untyped_2154"; ;"10";"0";"0";3;0
 ; ;"200";"1";"2";"49";"1";"1000";"untyped_1094"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"54";"2";"2000";"untyped_344"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"53";"2";"2000";"untyped_1618"; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"1";"3";"3100";"untyped_1750"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"12";"3";"3100";"untyped_551"; ;"6";"0";"2";4;0
 ; ;"200";"1";"2";"42";"2";"2000";"untyped_2078"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"43";"2";"2000";"untyped_283"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"26";"1";"1000";"untyped_807"; ;"10";"0";"0";3;0
 ; ;"200";"2";"2";"48";"1";"1000";"untyped_2487"; ;"10";"1";"1";5;0
 ; ;"100";"1";"1";"2";"3";"3100";"untyped_1091"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"46";"2";"2000";"untyped_38"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"4";"6";"6000";"untyped_948"; ;"10";"3";"2";11;0
 ; ;"100";"1";"1";"7";"3";"3100";"untyped_2162"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"71";"2";"2000";"untyped_483"; ;"10";"0";"0";5;0
 ; ;"100";"1";"1";"25";"3";"3100";"untyped_2175"; ;"3";"1";"1";5;0
 ; ;"100";"1";"1";"25";"3";"3100";"untyped_1441"; ;"3";"1";"1";3;0
 ; ;"350";"1";"3";"34";"1";"1000";"untyped_1717"; ;"4";"0";"1";2;0
 ; ;"200";"1";"2";"36";"1";"1000";"untyped_1127"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"32";"6";"6000";"untyped_1668"; ;"10";"0";"1";4;0
 ; ;"200";"2";"2";"55";"2";"2000";"untyped_486"; ;"10";"2";"1";5;0
 ; ;"200";"2";"2";"36";"6";"6000";"untyped_393"; ;"10";"2";"2";6;0
 ; ;"100";"2";"1";"2";"3";"3100";"untyped_234"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"62";"1";"1000";"untyped_1950"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"51";"1";"1000";"untyped_1060"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"42";"1";"1000";"untyped_2124"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"34";"1";"1000";"untyped_1812"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"24";"3";"3100";"untyped_1689"; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"51";"6";"6000";"untyped_862"; ;"10";"2";"1";5;0
 ; ;"200";"1";"2";"51";"1";"1000";"untyped_99"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"32";"1";"1000";"untyped_145"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"49";"1";"1000";"untyped_1125"; ;"3";"1";"1";4;0
 ; ;"350";"2";"3";"55";"1";"1000";"untyped_1679"; ;"4";"1";"0";3;0
 ; ;"100";"1";"1";"25";"1";"1000";"untyped_876"; ;"10";"0";"0";2;0
 ; ;"100";"2";"1";"30";"6";"6000";"untyped_1147"; ;"10";"1";"1";5;0
 ; ;"100";"2";"1";"33";"3";"3100";"untyped_358"; ;"3";"1";"1";5;0
 ; ;"100";"1";"1";"8";"3";"3100";"untyped_1346"; ;"3";"1";"1";4;0
 ; ;"400";"2";"4";"76";"1";"1000";"untyped_1932"; ;"10";"0";"0";3;0
 ; ;"200";"1";"2";"67";"1";"1000";"untyped_1502"; ;"10";"2";"2";6;0
 ; ;"100";"2";"1";"7";"4";"4100";"untyped_1098"; ;"10";"2";"1";8;0
 ; ;"200";"1";"2";"41";"1";"1000";"untyped_1488"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"46";"1";"1000";"untyped_674"; ;"10";"0";"0";2;0
 ; ;"200";"2";"2";"55";"1";"1000";"untyped_1946"; ;"6";"1";"0";4;0
 ; ;"100";"2";"1";"7";"3";"3100";"untyped_2266"; ;"4";"1";"0";2;0
 ; ;"200";"2";"2";"25";"6";"6000";"untyped_1071"; ;"10";"1";"1";5;0
 ; ;"100";"2";"1";"5";"3";"3100";"untyped_1696"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"45";"1";"1000";"untyped_1476"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"32";"1";"1000";"untyped_1237"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"46";"3";"3100";"untyped_569"; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"51";"2";"2000";"untyped_1071"; ;"10";"1";"1";5;0
 ; ;"100";"2";"1";"10";"3";"3100";"untyped_161"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"21";"3";"3100";"untyped_2373"; ;"4";"1";"0";3;0
 ; ;"100";"2";"1";"1";"4";"4100";"untyped_1565"; ;"10";"3";"2";7;0
 ; ;"200";"2";"2";"65";"1";"1000";"untyped_853"; ;"6";"0";"0";3;0
 ; ;"200";"1";"2";"59";"2";"2000";"untyped_2371"; ;"10";"1";"1";4;0
 ; ;"100";"1";"1";"0";"4";"4100";"untyped_614"; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"44";"1";"1000";"untyped_2321"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"16";"6";"6000";"untyped_1123"; ;"10";"1";"1";5;0
 ; ;"200";"1";"2";"37";"1";"1000";"untyped_1524"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"20";"1";"1000";"untyped_168"; ;"10";"0";"0";2;0
 ; ;"100";"2";"1";"20";"3";"3100";"untyped_2255"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"62";"1";"1000";"untyped_1198"; ;"2";"0";"0";2;0
 ; ;"200";"2";"2";"58";"2";"2000";"untyped_2286"; ;"6";"1";"1";5;0
 ; ;"200";"1";"2";"44";"1";"1000";"untyped_2194"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"56";"2";"2000";"untyped_2374"; ;"2";"0";"0";2;0
 ; ;"100";"1";"1";"4";"3";"3100";"untyped_2247"; ;"10";"1";"1";6;0
 ; ;"200";"2";"2";"87";"1";"1000";"untyped_2426"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"39";"2";"2000";"untyped_1473"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"63";"2";"2000";"untyped_366"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"53";"3";"3100";"untyped_1042"; ;"10";"2";"1";5;0
 ; ;"200";"1";"2";"54";"1";"1000";"untyped_2341"; ;"10";"1";"1";5;0
 ; ;"200";"1";"2";"46";"1";"1000";"untyped_1623"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"51";"1";"1000";"untyped_790"; ;"10";"2";"2";5;0
 ; ;"200";"2";"2";"51";"1";"1000";"untyped_728"; ;"6";"2";"1";6;0
 ; ;"100";"1";"1";"21";"4";"4100";"untyped_1982"; ;"6";"0";"0";3;0
 ; ;"100";"2";"1";"4";"3";"3100";"untyped_1771"; ;"3";"1";"1";5;0
 ; ;"100";"1";"1";"9";"4";"4100";"untyped_2085"; ;"10";"0";"0";4;0
 ; ;"100";"2";"1";"0";"3";"3100";"untyped_2323"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"75";"1";"1000";"untyped_1769"; ;"2";"0";"0";2;0
 ; ;"100";"2";"1";"36";"1";"1000";"untyped_1019"; ;"10";"0";"0";2;0
 ; ;"400";"2";"4";"64";"1";"1000";"untyped_1729"; ;"10";"3";"2";8;0
 ; ;"200";"2";"2";"61";"2";"2000";"untyped_2095"; ;"10";"1";"1";5;0
 ; ;"200";"1";"2";"26";"3";"3100";"untyped_1562"; ;"10";"1";"2";4;0
 ; ;"100";"2";"1";"30";"1";"1000";"untyped_213"; ;"1";"0";"0";1;0
 ; ;"100";"1";"1";"10";"3";"3100";"untyped_1217"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"31";"3";"3100";"untyped_949"; ;"4";"1";"0";2;0
 ; ;"400";"2";"4";"56";"1";"1000";"untyped_1431"; ;"6";"2";"0";5;0
 ; ;"200";"2";"2";"40";"2";"2000";"untyped_36"; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"4";"3";"3100";"untyped_742"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"27";"6";"6000";"untyped_415"; ;"10";"2";"2";8;0
 ; ;"100";"2";"1";"27";"3";"3100";"untyped_404"; ;"10";"1";"1";6;0
 ; ;"100";"1";"1";"29";"6";"6000";"untyped_876"; ;"10";"0";"0";2;0
 ; ;"200";"2";"2";"79";"1";"1000";"untyped_446"; ;"10";"2";"1";6;0
 ; ;"400";"2";"4";"46";"6";"6000";"untyped_1940"; ;"10";"3";"0";7;0
 ; ;"100";"2";"1";"25";"3";"3100";"untyped_2286"; ;"6";"1";"1";5;0
 ; ;"100";"1";"1";"21";"3";"3100";"untyped_1280"; ;"10";"1";"1";7;0
 ; ;"100";"2";"1";"20";"3";"3100";"untyped_380"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"60";"1";"1000";"untyped_2495"; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"51";"2";"2000";"untyped_1045"; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"30";"2";"2000";"untyped_1096"; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"28";"3";"3100";"untyped_1960"; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"24";"3";"3100";"untyped_210"; ;"10";"2";"2";6;0
 ; ;"100";"2";"1";"0";"3";"3100";"untyped_286"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"24";"3";"3100";"untyped_802"; ;"3";"1";"1";5;0
 ; ;"200";"2";"2";"46";"6";"6000";"untyped_480"; ;"10";"1";"2";4;0
 ; ;"400";"2";"4";"77";"1";"1000";"untyped_949"; ;"4";"1";"0";2;0
 ; ;"100";"1";"1";"9";"3";"3100";"untyped_507"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"36";"3";"3100";"untyped_24"; ;"3";"1";"1";5;0
 ; ;"400";"2";"4";"46";"6";"6000";"untyped_1833"; ;"10";"3";"0";7;0
 ; ;"100";"2";"1";"2";"3";"3100";"untyped_279"; ;"10";"1";"1";6;0
 ; ;"200";"2";"2";"19";"1";"1000";"untyped_476"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"69";"1";"1000";"untyped_1157"; ;"10";"0";"0";4;0
 ; ;"200";"1";"2";"51";"3";"3100";"untyped_1685"; ;"10";"2";"1";5;0
 ; ;"200";"2";"2";"42";"6";"6000";"untyped_2479"; ;"10";"2";"1";6;0
 ; ;"200";"2";"2";"50";"2";"2000";"untyped_2209"; ;"2";"0";"0";2;0
 ; ;"200";"2";"2";"30";"1";"1000";"untyped_622"; ;"4";"1";"0";2;0
 ; ;"200";"1";"2";"35";"3";"3100";"untyped_658"; ;"10";"1";"2";5;0
 ; ;"200";"1";"2";"63";"1";"1000";"untyped_489"; ;"2";"0";"0";2;0
 ; ;"200";"2";"2";"50";"2";"2000";"untyped_2190"; ;"10";"2";"2";5;0
 ; ;"200";"2";"2";"44";"6";"6000";"untyped_159"; ;"10";"0";"0";3;0
 ; ;"200";"2";"2";"53";"2";"2000";"untyped_2016"; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"69";"1";"1000";"untyped_2310"; ;"1";"0";"0";1;0
 ; ;"200";"2";"2";"62";"1";"1000";"untyped_2256"; ;"10";"2";"2";5;0
 ; ;"100";"1";"1";"0";"3";"3100";"untyped_173"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"42";"1";"1000";"untyped_1020"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"56";"1";"1000";"untyped_2502"; ;"10";"2";"2";9;0
 ; ;"400";"2";"4";"77";"4";"4200";"untyped_1660"; ;"6";"2";"1";5;0
 ; ;"200";"2";"2";"55";"2";"2000";"untyped_1881"; ;"2";"0";"0";2;0
 ; ;"100";"2";"1";"12";"4";"4100";"untyped_2407"; ;"6";"1";"1";3;0
 ; ;"100";"1";"1";"28";"3";"3100";"untyped_2420"; ;"3";"1";"1";4;0
 ; ;"400";"2";"4";"54";"1";"1000";"untyped_1087"; ;"6";"2";"0";4;0
 ; ;"200";"2";"2";"23";"6";"6000";"untyped_205"; ;"10";"2";"2";6;0
 ; ;"100";"1";"1";"36";"3";"3100";"untyped_1699"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"49";"1";"1000";"untyped_846"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"20";"3";"3100";"untyped_1618"; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"54";"2";"2000";"untyped_788"; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"56";"1";"1000";"untyped_1050"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"23";"6";"6000";"untyped_839"; ;"10";"0";"0";2;0
 ; ;"200";"2";"2";"57";"1";"1000";"untyped_296"; ;"4";"1";"0";2;0
 ; ;"400";"2";"4";"50";"1";"1000";"untyped_1940"; ;"10";"3";"0";7;0
 ; ;"200";"2";"2";"26";"6";"6000";"untyped_531"; ;"10";"2";"2";5;0
 ; ;"200";"2";"2";"74";"1";"1000";"untyped_1944"; ;"1";"0";"0";1;0
 ; ;"200";"1";"2";"59";"2";"2000";"untyped_904"; ;"10";"2";"2";6;0
 ; ;"100";"2";"1";"13";"4";"4100";"untyped_1336"; ;"6";"1";"1";4;0
 ; ;"200";"2";"2";"32";"6";"6000";"untyped_506"; ;"10";"3";"1";6;0
 ; ;"100";"1";"1";"66";"1";"1000";"untyped_103"; ;"1";"0";"0";1;0
 ; ;"200";"1";"2";"39";"1";"1000";"untyped_705"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"9";"3";"3100";"untyped_684"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"22";"3";"3100";"untyped_679"; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"4";"3";"3100";"untyped_1715"; ;"4";"1";"0";2;0
 ; ;"100";"1";"1";"4";"4";"4100";"untyped_556"; ;"10";"2";"2";6;0
 ; ;"200";"1";"2";"27";"3";"3100";"untyped_1018"; ;"10";"0";"1";3;0
 ; ;"200";"1";"2";"47";"1";"1000";"untyped_474"; ;"3";"1";"1";4;0
 ; ;"400";"2";"4";"47";"1";"1000";"untyped_2350"; ;"4";"1";"0";3;0
 ; ;"200";"2";"2";"30";"1";"1000";"untyped_1259"; ;"4";"1";"0";2;0
 ; ;"100";"1";"1";"2";"4";"4100";"untyped_1332"; ;"6";"2";"1";6;0
 ; ;"200";"1";"2";"51";"3";"3100";"untyped_623"; ;"10";"2";"3";9;0
 ; ;"200";"2";"2";"41";"1";"1000";"untyped_1057"; ;"10";"1";"0";3;0
 ; ;"200";"1";"2";"41";"1";"1000";"untyped_1852"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"31";"1";"1000";"untyped_1337"; ;"2";"0";"0";2;0
 ; ;"200";"1";"2";"40";"1";"1000";"untyped_2448"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"47";"2";"2000";"untyped_671"; ;"10";"1";"1";5;0
 ; ;"100";"1";"1";"22";"6";"6000";"untyped_2090"; ;"10";"1";"1";4;0
 ; ;"200";"2";"2";"55";"1";"1000";"untyped_1663"; ;"2";"0";"0";2;0
 ; ;"100";"1";"1";"11";"3";"3100";"untyped_1314"; ;"4";"1";"0";3;0
 ; ;"200";"1";"2";"46";"1";"1000";"untyped_253"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"47";"3";"3100";"untyped_1349"; ;"10";"2";"1";5;0
 ; ;"100";"1";"1";"30";"3";"3100";"untyped_1431"; ;"6";"2";"0";5;0
 ; ;"200";"2";"2";"56";"1";"1000";"untyped_1718"; ;"10";"2";"2";9;0
 ; ;"100";"1";"1";"0";"4";"4100";"untyped_1040"; ;"10";"2";"2";6;0
 ; ;"200";"1";"2";"57";"1";"1000";"untyped_923"; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"44";"2";"2000";"untyped_1858"; ;"10";"3";"2";11;0
 ; ;"200";"2";"2";"33";"6";"6000";"untyped_1153"; ;"10";"2";"1";4;0
 ; ;"200";"2";"2";"53";"2";"2000";"untyped_410"; ;"10";"0";"1";4;0
 ; ;"200";"2";"2";"35";"2";"2000";"untyped_1919"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"78";"1";"1000";"untyped_1902"; ;"2";"0";"0";2;0
 ; ;"200";"2";"2";"32";"1";"1000";"untyped_2221"; ;"4";"1";"0";3;0
 ; ;"200";"2";"2";"57";"1";"1000";"untyped_225"; ;"10";"2";"2";6;0
 ; ;"100";"2";"1";"1";"6";"6000";"untyped_1989"; ;"10";"3";"2";11;0
 ; ;"100";"1";"1";"9";"6";"6000";"untyped_584"; ;"10";"1";"1";4;0
 ; ;"200";"1";"2";"36";"3";"3100";"untyped_1218"; ;"10";"2";"2";5;0
 ; ;"100";"1";"1";"11";"3";"3100";"untyped_368"; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"16";"6";"6000";"untyped_2270"; ;"10";"1";"1";5;0
 ; ;"100";"2";"1";"6";"4";"4100";"untyped_1331"; ;"10";"2";"2";6;0
 ; ;"200";"1";"2";"43";"3";"3100";"untyped_544"; ;"10";"2";"1";8;0
 ; ;"200";"2";"2";"59";"2";"2000";"untyped_70"; ;"2";"0";"0";2;0
 ; ;"100";"1";"1";"7";"3";"3100";"untyped_2465"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"38";"1";"1000";"untyped_2084"; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"64";"1";"1000";"untyped_2357"; ;"2";"0";"0";2;0
 ; ;"200";"1";"2";"39";"1";"1000";"untyped_2028"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"44";"1";"1000";"untyped_2200"; ;"4";"0";"1";2;0
 ; ;"200";"2";"2";"32";"3";"3100";"untyped_1431"; ;"6";"2";"0";5;0
 ; ;"100";"1";"1";"2";"4";"4100";"untyped_1833"; ;"10";"3";"0";7;0
 ; ;"100";"1";"1";"4";"3";"3100";"untyped_1580"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"59";"1";"1000";"untyped_1083"; ;"2";"0";"0";2;0
 ; ;"200";"2";"2";"38";"6";"6000";"untyped_1941"; ;"10";"2";"2";6;0
 ; ;"200";"1";"2";"36";"3";"3100";"untyped_310"; ;"10";"2";"1";4;0
 ; ;"100";"2";"1";"7";"3";"3100";"untyped_651"; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"16";"3";"3100";"untyped_1214"; ;"4";"1";"0";3;0
 ; ;"200";"1";"2";"33";"3";"3100";"untyped_1572"; ;"10";"1";"0";3;0
 ; ;"200";"1";"2";"48";"1";"1000";"untyped_2054"; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"5";"4";"4100";"untyped_494"; ;"10";"0";"0";4;0
 ; ;"400";"2";"4";"55";"1";"1000";"untyped_1246"; ;"6";"0";"0";2;0
 ; ;"200";"2";"2";"70";"1";"1000";"untyped_1544"; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"42";"2";"2000";"untyped_149"; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"14";"4";"4100";"untyped_1043"; ;"6";"1";"0";3;0
 ; ;"100";"1";"1";"8";"3";"3100";"untyped_2066"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"51";"1";"1000";"untyped_1671"; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"31";"2";"2000";"untyped_2109"; ;"2";"0";"0";2;0
 ; ;"200";"1";"2";"75";"2";"2000";"untyped_2096"; ;"10";"3";"3";9;0
 ; ;"200";"2";"2";"27";"3";"3100";"untyped_2244"; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"29";"6";"6000";"untyped_128"; ;"10";"2";"2";6;0
 ; ;"200";"1";"2";"53";"1";"1000";"untyped_957"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"23";"3";"3100";"untyped_1123"; ;"10";"1";"1";5;0
 ; ;"200";"1";"2";"57";"1";"1000";"untyped_19"; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"47";"1";"1000";"untyped_2388"; ;"10";"2";"2";7;0
 ; ;"200";"2";"2";"33";"2";"2000";"untyped_1779"; ;"10";"1";"1";4;0
 ; ;"200";"1";"2";"61";"1";"1000";"untyped_1104"; ;"10";"3";"2";7;0
 ; ;"100";"1";"1";"34";"3";"3100";"untyped_768"; ;"4";"1";"0";2;0
 ; ;"100";"2";"1";"2";"4";"4100";"untyped_2101"; ;"10";"2";"1";4;0
