ID;__type;MARSTD;SEX;MARST;AGE;RELATE;RELATED;parentId;parent__type;HHTYPE;NMOTHERS;NFATHERS;count_parent_children;count_children
 ; ;"200";"2";"2";"59";"2";"2000";untyped_1679; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"26";"2";"2000";untyped_1917; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"19";"4";"4100";untyped_1531; ;"10";"2";"1";8;0
 ; ;"400";"1";"4";"63";"1";"1000";untyped_1198; ;"10";"1";"2";5;0
 ; ;"100";"2";"1";"13";"4";"4100";untyped_1711; ;"6";"1";"0";3;0
 ; ;"200";"2";"2";"76";"1";"1000";untyped_1335; ;"10";"3";"1";8;0
 ; ;"100";"1";"1";"12";"4";"4100";untyped_1701; ;"10";"2";"2";6;0
 ; ;"100";"1";"1";"8";"3";"3100";untyped_1769; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"11";"3";"3100";untyped_1841; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"34";"3";"3100";untyped_1997; ;"6";"3";"0";6;0
 ; ;"100";"2";"1";"10";"3";"3100";untyped_947; ;"4";"1";"0";3;0
 ; ;"200";"2";"2";"28";"3";"3100";untyped_873; ;"10";"1";"1";6;0
 ; ;"200";"1";"2";"65";"2";"2000";untyped_1603; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"57";"2";"2000";untyped_2035; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"31";"2";"2000";untyped_1782; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"29";"2";"2000";untyped_61; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"32";"2";"2000";untyped_1618; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"26";"3";"3100";untyped_2372; ;"10";"2";"2";6;0
 ; ;"200";"1";"2";"27";"3";"3100";untyped_656; ;"10";"1";"1";5;0
 ; ;"200";"1";"2";"81";"1";"1000";untyped_1421; ;"2";"0";"0";2;0
 ; ;"200";"2";"2";"37";"6";"6000";untyped_1383; ;"10";"3";"1";9;0
 ; ;"200";"1";"2";"55";"1";"1000";untyped_855; ;"2";"0";"0";2;0
 ; ;"100";"2";"1";"5";"3";"3100";untyped_441; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"51";"1";"1000";untyped_1106; ;"10";"0";"0";2;0
 ; ;"200";"2";"2";"34";"1";"1000";untyped_153; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"57";"2";"2000";untyped_684; ;"2";"0";"0";2;0
 ; ;"200";"1";"2";"44";"1";"1000";untyped_150; ;"3";"1";"1";3;0
 ; ;"400";"2";"4";"66";"1";"1000";untyped_20; ;"10";"2";"1";5;0
 ; ;"200";"2";"2";"65";"1";"1000";untyped_2237; ;"6";"1";"0";3;0
 ; ;"100";"1";"1";"1";"3";"3100";untyped_1650; ;"3";"1";"1";5;0
 ; ;"200";"1";"2";"44";"1";"1000";untyped_2215; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"20";"3";"3100";untyped_2557; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"48";"2";"2000";untyped_2446; ;"6";"1";"2";4;0
 ; ;"100";"1";"1";"32";"3";"3100";untyped_32; ;"3";"1";"1";6;0
 ; ;"200";"2";"2";"40";"2";"2000";untyped_1623; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"55";"2";"2000";untyped_2714; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"23";"2";"2000";untyped_1253; ;"2";"0";"0";2;0
 ; ;"100";"1";"1";"17";"3";"3100";untyped_1703; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"73";"2";"2000";untyped_957; ;"2";"0";"0";2;0
 ; ;"200";"1";"2";"49";"2";"2000";untyped_1143; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"76";"1";"1000";untyped_1403; ;"2";"0";"0";2;0
 ; ;"200";"1";"2";"51";"1";"1000";untyped_372; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"37";"1";"1000";untyped_1042; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"46";"1";"1000";untyped_1220; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"24";"3";"3100";untyped_1679; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"9";"3";"3100";untyped_2358; ;"10";"1";"0";4;0
 ; ;"200";"1";"2";"36";"1";"1000";untyped_387; ;"6";"2";"1";5;0
 ; ;"100";"2";"1";"32";"3";"3100";untyped_865; ;"6";"2";"0";4;0
 ; ;"200";"1";"2";"38";"1";"1000";untyped_2088; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"38";"2";"2000";untyped_2250; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"39";"1";"1000";untyped_213; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"22";"2";"2000";untyped_2331; ;"2";"0";"0";2;0
 ; ;"200";"2";"2";"25";"2";"2000";untyped_113; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"23";"3";"3100";untyped_2449; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"50";"2";"2000";untyped_675; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"56";"3";"3100";untyped_1372; ;"4";"1";"0";2;0
 ; ;"200";"2";"2";"87";"2";"2000";untyped_2096; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"30";"1";"1000";untyped_479; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"5";"3";"3100";untyped_1126; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"18";"3";"3100";untyped_1243; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"54";"2";"2000";untyped_1823; ;"2";"0";"0";2;0
 ; ;"100";"1";"1";"6";"3";"3100";untyped_992; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"19";"3";"3100";untyped_2444; ;"6";"2";"1";6;0
 ; ;"200";"2";"2";"31";"6";"6000";untyped_2339; ;"10";"2";"2";6;0
 ; ;"200";"1";"2";"52";"1";"1000";untyped_160; ;"3";"1";"1";5;0
 ; ;"200";"1";"2";"50";"1";"1000";untyped_2238; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"27";"6";"6000";untyped_676; ;"10";"2";"2";7;0
 ; ;"200";"2";"2";"35";"2";"2000";untyped_315; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"36";"2";"2000";untyped_1139; ;"10";"1";"1";5;0
 ; ;"200";"1";"2";"37";"3";"3100";untyped_2277; ;"10";"1";"0";3;0
 ; ;"200";"1";"2";"43";"2";"2000";untyped_2541; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"32";"2";"2000";untyped_1753; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"31";"2";"2000";untyped_1488; ;"3";"1";"1";4;0
 ; ;"400";"2";"4";"64";"1";"1000";untyped_1057; ;"10";"3";"2";8;0
 ; ;"200";"2";"2";"38";"2";"2000";untyped_1241; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"15";"3";"3100";untyped_1271; ;"10";"2";"2";6;0
 ; ;"200";"1";"2";"28";"1";"1000";untyped_574; ;"2";"0";"0";2;0
 ; ;"200";"1";"2";"63";"1";"1000";untyped_634; ;"2";"0";"0";2;0
 ; ;"100";"1";"1";"3";"3";"3100";untyped_2626; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"39";"2";"2000";untyped_426; ;"2";"0";"0";2;0
 ; ;"100";"1";"1";"6";"3";"3100";untyped_171; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"19";"3";"3100";untyped_2168; ;"10";"1";"1";6;0
 ; ;"200";"2";"2";"29";"2";"2000";untyped_597; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"75";"4";"4200";untyped_2304; ;"6";"2";"2";6;0
 ; ;"200";"1";"2";"65";"1";"1000";untyped_2029; ;"6";"1";"1";4;0
 ; ;"350";"1";"3";"38";"3";"3100";untyped_500; ;"6";"1";"1";4;0
 ; ;"200";"1";"2";"53";"1";"1000";untyped_997; ;"3";"1";"1";5;0
 ; ;"200";"2";"2";"28";"6";"6000";untyped_2721; ;"10";"1";"1";5;0
 ; ;"100";"2";"1";"3";"3";"3100";untyped_2194; ;"3";"1";"1";5;0
 ; ;"200";"1";"2";"40";"1";"1000";untyped_1224; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"32";"6";"6000";untyped_1105; ;"10";"3";"3";9;0
 ; ;"200";"2";"2";"57";"1";"1000";untyped_1212; ;"2";"0";"0";2;0
 ; ;"200";"2";"2";"43";"1";"1000";untyped_1617; ;"4";"1";"0";3;0
 ; ;"200";"2";"2";"45";"2";"2000";untyped_309; ;"2";"0";"0";2;0
 ; ;"100";"2";"1";"15";"3";"3100";untyped_468; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"60";"1";"1000";untyped_1476; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"33";"1";"1000";untyped_2001; ;"10";"1";"1";5;0
 ; ;"100";"2";"1";"31";"6";"6000";untyped_1129; ;"10";"0";"0";4;0
 ; ;"200";"2";"2";"49";"6";"6000";untyped_1022; ;"10";"3";"1";9;0
 ; ;"100";"2";"1";"20";"3";"3100";untyped_407; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"1";"3";"3100";untyped_2020; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"26";"3";"3100";untyped_1111; ;"6";"1";"1";6;0
 ; ;"400";"2";"4";"62";"6";"6000";untyped_91; ;"10";"1";"1";4;0
 ; ;"200";"2";"2";"40";"6";"6000";untyped_2325; ;"10";"0";"0";5;0
 ; ;"100";"2";"1";"3";"3";"3100";untyped_1463; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"24";"3";"3100";untyped_442; ;"10";"2";"1";6;0
 ; ;"100";"2";"1";"7";"3";"3100";untyped_1375; ;"10";"1";"0";4;0
 ; ;"100";"1";"1";"12";"3";"3100";untyped_2404; ;"10";"1";"1";5;0
 ; ;"200";"1";"2";"30";"1";"1000";untyped_2675; ;"2";"0";"0";2;0
 ; ;"100";"2";"1";"20";"4";"4100";untyped_2481; ;"10";"2";"1";6;0
 ; ;"200";"2";"2";"30";"3";"3100";untyped_580; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"50";"2";"2000";untyped_472; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"20";"6";"6000";untyped_165; ;"10";"1";"0";4;0
 ; ;"100";"2";"1";"6";"4";"4100";untyped_1289; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"47";"2";"2000";untyped_455; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"26";"3";"3100";untyped_2403; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"38";"2";"2000";untyped_1654; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"42";"1";"1000";untyped_2660; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"37";"1";"1000";untyped_1753; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"24";"2";"2000";untyped_2604; ;"2";"0";"0";2;0
 ; ;"100";"1";"1";"1";"3";"3100";untyped_1; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"11";"3";"3100";untyped_477; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"39";"1";"1000";untyped_2036; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"29";"2";"2000";untyped_1725; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"25";"4";"4100";untyped_770; ;"10";"1";"2";9;0
 ; ;"200";"2";"2";"23";"3";"3100";untyped_1184; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"40";"1";"1000";untyped_2165; ;"10";"1";"0";3;0
 ; ;"100";"1";"1";"27";"3";"3100";untyped_713; ;"3";"1";"1";3;0
 ; ;"400";"2";"4";"51";"1";"1000";untyped_305; ;"4";"1";"0";2;0
 ; ;"200";"1";"2";"55";"1";"1000";untyped_924; ;"10";"2";"2";5;0
 ; ;"200";"1";"2";"56";"1";"1000";untyped_2447; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"4";"3";"3100";untyped_1658; ;"4";"0";"1";2;0
 ; ;"100";"2";"1";"31";"3";"3100";untyped_1785; ;"6";"2";"1";5;0
 ; ;"100";"1";"1";"19";"6";"6000";untyped_1951; ;"10";"1";"1";6;0
 ; ;"200";"2";"2";"31";"3";"3100";untyped_734; ;"6";"3";"1";8;0
 ; ;"200";"1";"2";"40";"1";"1000";untyped_429; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"52";"2";"2000";untyped_2710; ;"6";"1";"0";3;0
 ; ;"200";"2";"2";"47";"2";"2000";untyped_2401; ;"6";"2";"1";5;0
 ; ;"200";"2";"2";"52";"2";"2000";untyped_2371; ;"2";"0";"0";2;0
 ; ;"100";"2";"1";"2";"4";"4100";untyped_972; ;"10";"2";"2";7;0
 ; ;"200";"1";"2";"55";"1";"1000";untyped_2290; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"29";"3";"3100";untyped_2294; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"12";"3";"3100";untyped_100; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"36";"6";"6000";untyped_604; ;"10";"2";"2";7;0
 ; ;"200";"2";"2";"39";"2";"2000";untyped_2147; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"26";"3";"3100";untyped_1542; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"53";"1";"1000";untyped_1625; ;"3";"1";"1";4;0
 ; ;"400";"2";"4";"55";"1";"1000";untyped_1778; ;"10";"2";"1";5;0
 ; ;"200";"1";"2";"27";"6";"6000";untyped_21; ;"10";"1";"0";4;0
 ; ;"100";"2";"1";"13";"3";"3100";untyped_802; ;"4";"1";"0";3;0
 ; ;"200";"1";"2";"52";"2";"2000";untyped_124; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"21";"4";"4100";untyped_1675; ;"10";"2";"1";8;0
 ; ;"100";"2";"1";"10";"4";"4100";untyped_1245; ;"6";"2";"1";6;0
 ; ;"200";"2";"2";"65";"2";"2000";untyped_591; ;"2";"0";"0";2;0
 ; ;"100";"1";"1";"4";"4";"4100";untyped_1041; ;"10";"4";"2";8;0
 ; ;"100";"1";"1";"15";"3";"3100";untyped_165; ;"10";"1";"0";4;0
 ; ;"200";"1";"2";"45";"1";"1000";untyped_969; ;"10";"1";"1";6;0
 ; ;"200";"2";"2";"39";"6";"6000";untyped_660; ;"10";"0";"0";4;0
 ; ;"200";"2";"2";"48";"1";"1000";untyped_1168; ;"1";"0";"0";1;0
 ; ;"400";"2";"4";"50";"1";"1000";untyped_493; ;"4";"1";"0";2;0
 ; ;"100";"1";"1";"3";"3";"3100";untyped_1009; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"49";"1";"1000";untyped_2019; ;"2";"0";"0";2;0
 ; ;"200";"2";"2";"31";"2";"2000";untyped_2214; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"2";"3";"3100";untyped_1099; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"42";"1";"1000";untyped_935; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"29";"3";"3100";untyped_1432; ;"10";"2";"2";6;0
 ; ;"100";"1";"1";"7";"4";"4100";untyped_1709; ;"10";"2";"1";6;0
 ; ;"200";"2";"2";"39";"1";"1000";untyped_238; ;"4";"1";"0";3;0
 ; ;"200";"2";"2";"65";"2";"2000";untyped_1961; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"47";"2";"2000";untyped_2681; ;"2";"0";"0";2;0
 ; ;"100";"1";"1";"21";"6";"6000";untyped_1400; ;"10";"0";"0";3;0
 ; ;"100";"2";"1";"10";"4";"4100";untyped_2726; ;"6";"2";"1";6;0
 ; ;"200";"2";"2";"57";"2";"2000";untyped_398; ;"2";"0";"0";2;0
 ; ;"200";"1";"2";"57";"1";"1000";untyped_774; ;"10";"1";"1";5;0
 ; ;"200";"1";"2";"47";"1";"1000";untyped_304; ;"10";"3";"2";11;0
 ; ;"100";"2";"1";"19";"4";"4100";untyped_1505; ;"6";"0";"0";4;0
 ; ;"200";"2";"2";"42";"2";"2000";untyped_200; ;"3";"1";"1";3;0
 ; ;"100";"1";"1";"22";"3";"3100";untyped_1581; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"24";"6";"6000";untyped_1852; ;"10";"1";"1";5;0
 ; ;"100";"2";"1";"19";"3";"3100";untyped_558; ;"6";"2";"0";3;0
 ; ;"200";"2";"2";"51";"2";"2000";untyped_156; ;"10";"2";"2";8;0
 ; ;"200";"1";"2";"35";"2";"2000";untyped_281; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"17";"4";"4100";untyped_1097; ;"6";"2";"0";6;0
 ; ;"200";"2";"2";"24";"6";"6000";untyped_95; ;"10";"2";"0";5;0
 ; ;"200";"2";"2";"71";"4";"4200";untyped_1384; ;"6";"2";"2";6;0
 ; ;"100";"1";"1";"12";"3";"3100";untyped_2422; ;"4";"1";"0";3;0
 ; ;"200";"2";"2";"46";"2";"2000";untyped_2463; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"62";"1";"1000";untyped_90; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"6";"3";"3100";untyped_284; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"81";"1";"1000";untyped_1674; ;"10";"3";"3";9;0
 ; ;"200";"1";"2";"52";"1";"1000";untyped_44; ;"4";"0";"1";2;0
 ; ;"200";"2";"2";"58";"1";"1000";untyped_2567; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"30";"6";"6000";untyped_2631; ;"10";"2";"1";4;0
 ; ;"100";"1";"1";"0";"4";"4100";untyped_2069; ;"10";"1";"0";6;0
 ; ;"200";"2";"2";"32";"2";"2000";untyped_127; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"25";"6";"6000";untyped_836; ;"10";"2";"2";5;0
 ; ;"100";"1";"1";"15";"4";"4100";untyped_1267; ;"10";"2";"1";5;0
 ; ;"200";"2";"2";"38";"1";"1000";untyped_2661; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"15";"4";"4100";untyped_770; ;"10";"1";"2";9;0
 ; ;"100";"1";"1";"26";"3";"3100";untyped_1839; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"51";"2";"2000";untyped_1497; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"14";"4";"4100";untyped_1609; ;"6";"2";"0";5;0
 ; ;"100";"1";"1";"29";"3";"3100";untyped_1111; ;"6";"1";"1";6;0
 ; ;"200";"1";"2";"71";"1";"1000";untyped_123; ;"10";"2";"2";5;0
 ; ;"200";"2";"2";"38";"2";"2000";untyped_2160; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"33";"3";"3100";untyped_490; ;"6";"2";"1";4;0
 ; ;"100";"1";"1";"27";"3";"3100";untyped_993; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"26";"3";"3100";untyped_1311; ;"4";"1";"0";3;0
 ; ;"100";"2";"1";"6";"4";"4100";untyped_2495; ;"10";"2";"2";6;0
 ; ;"100";"2";"1";"30";"3";"3100";untyped_2663; ;"3";"1";"1";5;0
 ; ;"200";"1";"2";"35";"3";"3100";untyped_2341; ;"6";"1";"1";5;0
 ; ;"200";"1";"2";"35";"3";"3100";untyped_134; ;"10";"2";"2";5;0
 ; ;"200";"1";"2";"34";"1";"1000";untyped_605; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"10";"3";"3100";untyped_914; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"22";"1";"1000";untyped_716; ;"10";"1";"0";3;0
 ; ;"200";"1";"2";"36";"1";"1000";untyped_1366; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"2";"4";"4100";untyped_243; ;"10";"2";"2";5;0
 ; ;"100";"2";"1";"8";"3";"3100";untyped_1310; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"48";"1";"1000";untyped_2364; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"58";"1";"1000";untyped_145; ;"2";"0";"0";2;0
 ; ;"200";"1";"2";"35";"3";"3100";untyped_1758; ;"10";"2";"2";5;0
 ; ;"400";"2";"4";"95";"4";"4200";untyped_1349; ;"6";"1";"0";3;0
 ; ;"400";"1";"4";"90";"1";"1000";untyped_2569; ;"6";"1";"1";3;0
 ; ;"200";"2";"2";"67";"1";"1000";untyped_2370; ;"10";"1";"1";4;0
 ; ;"100";"1";"1";"13";"3";"3100";untyped_180; ;"10";"1";"1";5;0
 ; ;"100";"1";"1";"24";"3";"3100";untyped_1585; ;"6";"1";"1";4;0
 ; ;"200";"1";"2";"80";"2";"2000";untyped_2240; ;"2";"0";"0";2;0
 ; ;"200";"2";"2";"24";"6";"6000";untyped_366; ;"10";"0";"0";4;0
 ; ;"200";"1";"2";"42";"3";"3100";untyped_294; ;"10";"2";"1";5;0
 ; ;"200";"1";"2";"44";"1";"1000";untyped_2166; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"49";"2";"2000";untyped_622; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"30";"3";"3100";untyped_1035; ;"10";"2";"1";6;0
 ; ;"100";"2";"1";"19";"3";"3100";untyped_1053; ;"6";"2";"1";6;0
 ; ;"400";"2";"4";"45";"1";"1000";untyped_201; ;"4";"1";"0";2;0
 ; ;"200";"1";"2";"49";"2";"2000";untyped_406; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"49";"6";"6000";untyped_2633; ;"10";"0";"0";3;0
 ; ;"100";"1";"1";"9";"4";"4100";untyped_1643; ;"10";"2";"1";6;0
 ; ;"200";"2";"2";"29";"6";"6000";untyped_629; ;"10";"2";"1";6;0
 ; ;"100";"1";"1";"18";"3";"3100";untyped_1806; ;"6";"2";"1";5;0
 ; ;"200";"2";"2";"56";"1";"1000";untyped_505; ;"10";"0";"0";2;0
 ; ;"100";"1";"1";"12";"3";"3100";untyped_369; ;"10";"1";"1";5;0
 ; ;"200";"1";"2";"51";"1";"1000";untyped_1484; ;"6";"1";"1";5;0
 ; ;"200";"1";"2";"42";"1";"1000";untyped_157; ;"3";"1";"1";4;0
 ; ;"400";"1";"4";"81";"1";"1000";untyped_2451; ;"10";"0";"1";4;0
 ; ;"100";"2";"1";"15";"3";"3100";untyped_458; ;"3";"1";"1";4;0
 ; ;"400";"2";"4";"77";"6";"6000";untyped_2532; ;"10";"1";"1";5;0
 ; ;"200";"2";"2";"41";"2";"2000";untyped_909; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"50";"4";"4200";untyped_147; ;"10";"1";"1";4;0
 ; ;"200";"2";"2";"49";"2";"2000";untyped_1993; ;"6";"2";"1";6;0
 ; ;"200";"2";"2";"34";"6";"6000";untyped_1471; ;"10";"2";"2";6;0
 ; ;"100";"2";"1";"22";"3";"3100";untyped_587; ;"10";"2";"1";6;0
 ; ;"200";"2";"2";"52";"1";"1000";untyped_2069; ;"10";"1";"0";6;0
 ; ;"100";"2";"1";"31";"3";"3100";untyped_742; ;"6";"2";"1";5;0
 ; ;"400";"2";"4";"49";"1";"1000";untyped_947; ;"4";"1";"0";3;0
 ; ;"200";"2";"2";"26";"6";"6000";untyped_1951; ;"10";"1";"1";6;0
 ; ;"400";"2";"4";"57";"1";"1000";untyped_985; ;"6";"2";"0";3;0
 ; ;"100";"1";"1";"5";"3";"3100";untyped_1981; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"5";"3";"3100";untyped_918; ;"3";"1";"1";5;0
 ; ;"200";"1";"2";"50";"1";"1000";untyped_2446; ;"6";"1";"2";4;0
 ; ;"200";"2";"2";"23";"6";"6000";untyped_1199; ;"10";"1";"1";4;0
 ; ;"100";"2";"1";"21";"3";"3100";untyped_1159; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"32";"2";"2000";untyped_2701; ;"3";"1";"1";4;0
 ; ;"100";"2";"1";"44";"6";"6000";untyped_723; ;"10";"3";"2";8;0
 ; ;"200";"1";"2";"75";"4";"4200";untyped_244; ;"10";"3";"2";8;0
 ; ;"200";"1";"2";"79";"1";"1000";untyped_1554; ;"10";"2";"2";5;0
 ; ;"200";"2";"2";"51";"2";"2000";untyped_970; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"20";"3";"3100";untyped_1595; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"26";"2";"2000";untyped_1529; ;"2";"0";"0";2;0
 ; ;"200";"2";"2";"32";"2";"2000";untyped_2592; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"60";"1";"1000";untyped_1998; ;"3";"1";"1";3;0
 ; ;"200";"1";"2";"44";"1";"1000";untyped_1703; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"59";"2";"2000";untyped_1231; ;"3";"1";"1";4;0
 ; ;"200";"1";"2";"49";"1";"1000";untyped_177; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"49";"2";"2000";untyped_700; ;"10";"2";"2";5;0
 ; ;"100";"1";"1";"3";"3";"3100";untyped_1124; ;"3";"1";"1";3;0
 ; ;"100";"2";"1";"58";"6";"6000";untyped_1354; ;"10";"1";"1";6;0
 ; ;"100";"2";"1";"25";"6";"6000";untyped_1672; ;"10";"1";"1";4;0
 ; ;"400";"2";"4";"51";"1";"1000";untyped_1026; ;"10";"1";"0";4;0
 ; ;"200";"1";"2";"49";"1";"1000";untyped_905; ;"4";"0";"1";3;0
 ; ;"200";"2";"2";"51";"2";"2000";untyped_1500; ;"2";"0";"0";2;0
 ; ;"200";"1";"2";"29";"3";"3100";untyped_2732; ;"10";"2";"2";6;0
 ; ;"100";"1";"1";"23";"3";"3100";untyped_2440; ;"3";"1";"1";5;0
 ; ;"200";"2";"2";"45";"2";"2000";untyped_895; ;"3";"1";"1";4;0
 ; ;"400";"2";"4";"59";"4";"4200";untyped_1473; ;"6";"2";"1";5;0
 ; ;"100";"2";"1";"7";"3";"3100";untyped_880; ;"3";"1";"1";4;0
 ; ;"100";"1";"1";"30";"1";"1000";untyped_2579; ;"10";"0";"0";2;0
 ; ;"100";"1";"1";"13";"3";"3100";untyped_514; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"55";"2";"2000";untyped_1289; ;"10";"2";"2";6;0
 ; ;"200";"2";"2";"52";"2";"2000";untyped_1667; ;"6";"2";"1";5;0
 ; ;"100";"1";"1";"13";"3";"3100";untyped_1699; ;"4";"1";"0";3;0
 ; ;"100";"1";"1";"34";"6";"6000";untyped_1628; ;"10";"1";"0";3;0
 ; ;"100";"1";"1";"22";"3";"3100";untyped_1949; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"31";"2";"2000";untyped_1402; ;"3";"1";"1";3;0
 ; ;"200";"2";"2";"33";"2";"2000";untyped_446; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"28";"6";"6000";untyped_1927; ;"10";"1";"2";4;0
 ; ;"200";"2";"2";"31";"1";"1000";untyped_1828; ;"4";"1";"0";3;0
 ; ;"100";"2";"1";"21";"1";"1000";untyped_1360; ;"10";"0";"0";3;0
 ; ;"100";"2";"1";"19";"3";"3100";untyped_2220; ;"3";"1";"1";4;0
 ; ;"200";"2";"2";"55";"2";"2000";untyped_873; ;"10";"1";"1";6;0
 ; ;"200";"1";"2";"37";"1";"1000";untyped_571; ;"10";"1";"1";4;0
 ; ;"200";"1";"2";"34";"3";"3100";untyped_2491; ;"10";"2";"2";6;0
 ; ;"100";"2";"1";"26";"1";"1000";untyped_1455; ;"10";"0";"0";3;0
 ; ;"200";"1";"2";"38";"3";"3100";untyped_1812; ;"10";"2";"1";6;0
 ; ;"200";"1";"2";"66";"1";"1000";untyped_1844; ;"1";"0";"0";1;0
 ; ;"200";"1";"2";"64";"1";"1000";untyped_1338; ;"1";"0";"0";1;0
