ID;__type;EMPSTAT;INDGEN;SEX;AGE;EMPSTATD;parentId;parent__type;HHTYPE;count_parent_children;count_children
PERNUM_11382;PERNUM;"1";"100";"1";"45";"110";SERIAL_34059;SERIAL;"3";3;0
PERNUM_11385;PERNUM;"1";"50";"1";"61";"110";SERIAL_38015;SERIAL;"10";6;0
PERNUM_11386;PERNUM;"3";"0";"1";"70";"390";SERIAL_31629;SERIAL;"2";2;0
PERNUM_11387;PERNUM;"0";"0";"1";"8";"0";SERIAL_37344;SERIAL;"3";8;0
PERNUM_38;PERNUM;"1";"30";"1";"61";"110";SERIAL_37;SERIAL;"2";2;0
PERNUM_470;PERNUM;"1";"10";"1";"56";"110";SERIAL_469;SERIAL;"10";5;0
PERNUM_96;PERNUM;"0";"0";"1";"9";"0";SERIAL_92;SERIAL;"3";5;0
PERNUM_1038;PERNUM;"3";"0";"2";"19";"330";SERIAL_1036;SERIAL;"10";2;0
PERNUM_652;PERNUM;"1";"100";"1";"67";"110";SERIAL_649;SERIAL;"10";6;0
PERNUM_11389;PERNUM;"1";"30";"1";"49";"110";SERIAL_32982;SERIAL;"1";1;0
PERNUM_11390;PERNUM;"0";"0";"2";"0";"0";SERIAL_34911;SERIAL;"10";6;0
PERNUM_1189;PERNUM;"0";"0";"2";"8";"0";SERIAL_1185;SERIAL;"6";4;0
PERNUM_382;PERNUM;"1";"10";"2";"22";"110";SERIAL_378;SERIAL;"10";6;0
PERNUM_1396;PERNUM;"3";"0";"2";"84";"390";SERIAL_1393;SERIAL;"10";5;0
PERNUM_11393;PERNUM;"1";"10";"1";"33";"110";SERIAL_30353;SERIAL;"10";6;0
PERNUM_11394;PERNUM;"1";"100";"2";"47";"110";SERIAL_37981;SERIAL;"10";7;0
PERNUM_11395;PERNUM;"3";"0";"1";"22";"330";SERIAL_32342;SERIAL;"3";3;0
PERNUM_11396;PERNUM;"1";"70";"2";"23";"110";SERIAL_36557;SERIAL;"3";4;0
PERNUM_11399;PERNUM;"1";"60";"2";"39";"110";SERIAL_35545;SERIAL;"4";2;0
PERNUM_11400;PERNUM;"1";"80";"1";"31";"110";SERIAL_31816;SERIAL;"3";3;0
PERNUM_11401;PERNUM;"0";"0";"2";"6";"0";SERIAL_38094;SERIAL;"3";6;0
PERNUM_1476;PERNUM;"1";"10";"1";"29";"110";SERIAL_1473;SERIAL;"10";6;0
PERNUM_1986;PERNUM;"3";"0";"1";"15";"330";SERIAL_1985;SERIAL;"3";2;0
PERNUM_976;PERNUM;"0";"0";"1";"6";"0";SERIAL_973;SERIAL;"10";6;0
PERNUM_11404;PERNUM;"1";"10";"1";"46";"110";SERIAL_34399;SERIAL;"10";7;0
PERNUM_631;PERNUM;"0";"0";"1";"7";"0";SERIAL_629;SERIAL;"10";6;0
PERNUM_529;PERNUM;"1";"100";"2";"53";"110";SERIAL_528;SERIAL;"10";2;0
PERNUM_11408;PERNUM;"1";"60";"1";"32";"110";SERIAL_36922;SERIAL;"3";3;0
PERNUM_11409;PERNUM;"0";"0";"2";"14";"0";SERIAL_37484;SERIAL;"10";8;0
PERNUM_11410;PERNUM;"0";"0";"2";"2";"0";SERIAL_31360;SERIAL;"3";3;0
PERNUM_1371;PERNUM;"1";"10";"2";"79";"110";SERIAL_1370;SERIAL;"10";6;0
PERNUM_1987;PERNUM;"0";"0";"1";"2";"0";SERIAL_1985;SERIAL;"10";4;0
PERNUM_1287;PERNUM;"0";"0";"1";"2";"0";SERIAL_1285;SERIAL;"10";8;0
PERNUM_1096;PERNUM;"1";"10";"1";"49";"110";SERIAL_1094;SERIAL;"2";2;0
PERNUM_739;PERNUM;"3";"0";"2";"79";"390";SERIAL_735;SERIAL;"10";7;0
PERNUM_11412;PERNUM;"1";"10";"2";"43";"110";SERIAL_33449;SERIAL;"3";3;0
PERNUM_11413;PERNUM;"1";"60";"2";"26";"110";SERIAL_36621;SERIAL;"10";2;0
PERNUM_11415;PERNUM;"3";"0";"2";"71";"310";SERIAL_38373;SERIAL;"3";4;0
PERNUM_11416;PERNUM;"1";"10";"2";"17";"110";SERIAL_30634;SERIAL;"4";2;0
PERNUM_11417;PERNUM;"1";"60";"1";"33";"110";SERIAL_31971;SERIAL;"3";4;0
PERNUM_11419;PERNUM;"1";"50";"1";"28";"110";SERIAL_33119;SERIAL;"10";4;0
PERNUM_187;PERNUM;"1";"10";"2";"59";"110";SERIAL_182;SERIAL;"10";5;0
PERNUM_11421;PERNUM;"1";"10";"2";"35";"110";SERIAL_32411;SERIAL;"3";4;0
PERNUM_11424;PERNUM;"1";"111";"1";"25";"110";SERIAL_34049;SERIAL;"10";4;0
PERNUM_11425;PERNUM;"1";"10";"2";"26";"110";SERIAL_34425;SERIAL;"3";4;0
PERNUM_11426;PERNUM;"1";"10";"1";"46";"110";SERIAL_35668;SERIAL;"10";4;0
PERNUM_11429;PERNUM;"3";"0";"1";"15";"330";SERIAL_35214;SERIAL;"6";5;0
PERNUM_11431;PERNUM;"3";"0";"2";"19";"330";SERIAL_29876;SERIAL;"10";6;0
PERNUM_557;PERNUM;"0";"0";"1";"11";"0";SERIAL_554;SERIAL;"4";3;0
PERNUM_1269;PERNUM;"1";"10";"1";"23";"110";SERIAL_1264;SERIAL;"3";5;0
PERNUM_11434;PERNUM;"3";"0";"1";"25";"330";SERIAL_30737;SERIAL;"10";1;0
PERNUM_11435;PERNUM;"1";"10";"1";"34";"110";SERIAL_36309;SERIAL;"10";5;0
PERNUM_11436;PERNUM;"1";"10";"2";"50";"110";SERIAL_37953;SERIAL;"4";3;0
PERNUM_894;PERNUM;"0";"0";"2";"10";"0";SERIAL_891;SERIAL;"6";5;0
PERNUM_11437;PERNUM;"0";"0";"2";"4";"0";SERIAL_35476;SERIAL;"10";5;0
PERNUM_380;PERNUM;"1";"10";"2";"45";"110";SERIAL_379;SERIAL;"3";3;0
PERNUM_11439;PERNUM;"0";"0";"1";"3";"0";SERIAL_30810;SERIAL;"6";5;0
PERNUM_11441;PERNUM;"0";"0";"2";"3";"0";SERIAL_32970;SERIAL;"6";4;0
PERNUM_11442;PERNUM;"1";"10";"1";"31";"110";SERIAL_35379;SERIAL;"10";6;0
PERNUM_11443;PERNUM;"1";"30";"1";"31";"110";SERIAL_35035;SERIAL;"3";4;0
PERNUM_413;PERNUM;"2";"0";"2";"42";"230";SERIAL_411;SERIAL;"4";2;0
PERNUM_11445;PERNUM;"3";"0";"2";"59";"320";SERIAL_32064;SERIAL;"3";2;0
PERNUM_11446;PERNUM;"1";"70";"2";"23";"110";SERIAL_31821;SERIAL;"3";3;0
PERNUM_609;PERNUM;"1";"10";"1";"40";"110";SERIAL_604;SERIAL;"10";6;0
PERNUM_149;PERNUM;"1";"10";"1";"23";"110";SERIAL_140;SERIAL;"10";13;0
PERNUM_11447;PERNUM;"1";"112";"2";"39";"110";SERIAL_32230;SERIAL;"3";4;0
PERNUM_11448;PERNUM;"1";"112";"2";"40";"110";SERIAL_32094;SERIAL;"3";4;0
PERNUM_11449;PERNUM;"0";"0";"1";"3";"0";SERIAL_34972;SERIAL;"10";4;0
PERNUM_1911;PERNUM;"0";"0";"1";"9";"0";SERIAL_1910;SERIAL;"4";2;0
PERNUM_11453;PERNUM;"3";"0";"2";"53";"390";SERIAL_36065;SERIAL;"3";4;0
PERNUM_11454;PERNUM;"1";"113";"2";"49";"110";SERIAL_37021;SERIAL;"10";4;0
PERNUM_11455;PERNUM;"1";"111";"2";"27";"110";SERIAL_31346;SERIAL;"10";6;0
PERNUM_11457;PERNUM;"1";"10";"2";"68";"110";SERIAL_36005;SERIAL;"2";2;0
PERNUM_11458;PERNUM;"1";"10";"2";"41";"110";SERIAL_34721;SERIAL;"3";3;0
PERNUM_11459;PERNUM;"0";"0";"2";"3";"0";SERIAL_32774;SERIAL;"3";4;0
PERNUM_186;PERNUM;"1";"30";"1";"25";"110";SERIAL_184;SERIAL;"10";5;0
PERNUM_11461;PERNUM;"1";"30";"2";"25";"110";SERIAL_29986;SERIAL;"10";3;0
PERNUM_11463;PERNUM;"1";"10";"2";"21";"110";SERIAL_32447;SERIAL;"4";3;0
PERNUM_1275;PERNUM;"1";"10";"1";"26";"110";SERIAL_1273;SERIAL;"10";5;0
PERNUM_11465;PERNUM;"1";"10";"1";"29";"110";SERIAL_32851;SERIAL;"3";3;0
PERNUM_11466;PERNUM;"3";"0";"2";"83";"390";SERIAL_37400;SERIAL;"10";5;0
PERNUM_11467;PERNUM;"1";"30";"2";"35";"110";SERIAL_36619;SERIAL;"1";1;0
PERNUM_11471;PERNUM;"3";"0";"1";"15";"330";SERIAL_35510;SERIAL;"6";6;0
PERNUM_11469;PERNUM;"1";"10";"1";"46";"110";SERIAL_30750;SERIAL;"3";4;0
PERNUM_11470;PERNUM;"1";"60";"1";"30";"110";SERIAL_33287;SERIAL;"6";3;0
PERNUM_1564;PERNUM;"1";"10";"2";"54";"110";SERIAL_1558;SERIAL;"10";7;0
PERNUM_1241;PERNUM;"0";"0";"2";"11";"0";SERIAL_1238;SERIAL;"3";6;0
PERNUM_11472;PERNUM;"1";"10";"2";"47";"110";SERIAL_32908;SERIAL;"10";7;0
PERNUM_11474;PERNUM;"0";"0";"1";"4";"0";SERIAL_34558;SERIAL;"3";4;0
PERNUM_11473;PERNUM;"0";"0";"1";"4";"0";SERIAL_33770;SERIAL;"6";10;0
PERNUM_11476;PERNUM;"3";"0";"2";"77";"390";SERIAL_31546;SERIAL;"6";6;0
PERNUM_1174;PERNUM;"0";"0";"2";"0";"0";SERIAL_1169;SERIAL;"10";7;0
PERNUM_1057;PERNUM;"1";"10";"2";"20";"110";SERIAL_1053;SERIAL;"10";4;0
PERNUM_11479;PERNUM;"0";"0";"2";"8";"0";SERIAL_30445;SERIAL;"10";6;0
PERNUM_11480;PERNUM;"1";"100";"1";"25";"110";SERIAL_37617;SERIAL;"3";3;0
PERNUM_11481;PERNUM;"1";"10";"2";"47";"110";SERIAL_33477;SERIAL;"10";5;0
PERNUM_11487;PERNUM;"3";"0";"2";"51";"390";SERIAL_34249;SERIAL;"10";3;0
PERNUM_11489;PERNUM;"1";"10";"2";"42";"110";SERIAL_33028;SERIAL;"6";6;0
PERNUM_11488;PERNUM;"1";"30";"1";"27";"110";SERIAL_32841;SERIAL;"10";7;0
PERNUM_11490;PERNUM;"1";"10";"2";"36";"110";SERIAL_34033;SERIAL;"6";8;0
PERNUM_1069;PERNUM;"1";"10";"1";"45";"110";SERIAL_1064;SERIAL;"6";6;0
PERNUM_945;PERNUM;"0";"0";"2";"5";"0";SERIAL_940;SERIAL;"6";6;0
PERNUM_11494;PERNUM;"1";"10";"2";"41";"110";SERIAL_33015;SERIAL;"3";4;0
PERNUM_221;PERNUM;"1";"10";"1";"17";"110";SERIAL_218;SERIAL;"10";11;0
PERNUM_11497;PERNUM;"3";"0";"2";"51";"310";SERIAL_36477;SERIAL;"4";2;0
PERNUM_11499;PERNUM;"0";"0";"1";"6";"0";SERIAL_35839;SERIAL;"3";4;0
PERNUM_178;PERNUM;"1";"10";"2";"54";"110";SERIAL_175;SERIAL;"4";3;0
PERNUM_11500;PERNUM;"0";"0";"1";"9";"0";SERIAL_36099;SERIAL;"6";5;0
PERNUM_11502;PERNUM;"3";"0";"2";"19";"330";SERIAL_29808;SERIAL;"10";9;0
PERNUM_11503;PERNUM;"0";"0";"2";"0";"0";SERIAL_31687;SERIAL;"10";8;0
PERNUM_11504;PERNUM;"0";"0";"2";"4";"0";SERIAL_34524;SERIAL;"10";5;0
PERNUM_1204;PERNUM;"1";"10";"1";"54";"110";SERIAL_1202;SERIAL;"6";4;0
PERNUM_11505;PERNUM;"1";"10";"2";"42";"110";SERIAL_29734;SERIAL;"3";4;0
PERNUM_11506;PERNUM;"1";"10";"1";"20";"110";SERIAL_33807;SERIAL;"3";4;0
PERNUM_11507;PERNUM;"0";"0";"1";"3";"0";SERIAL_35763;SERIAL;"3";3;0
PERNUM_1352;PERNUM;"0";"0";"2";"1";"0";SERIAL_1351;SERIAL;"3";4;0
PERNUM_11509;PERNUM;"1";"10";"2";"29";"110";SERIAL_34435;SERIAL;"3";4;0
PERNUM_11510;PERNUM;"1";"10";"2";"63";"110";SERIAL_33665;SERIAL;"10";7;0
PERNUM_1713;PERNUM;"3";"0";"2";"59";"390";SERIAL_1711;SERIAL;"2";2;0
PERNUM_11514;PERNUM;"0";"0";"2";"6";"0";SERIAL_31651;SERIAL;"3";5;0
PERNUM_1832;PERNUM;"0";"0";"1";"4";"0";SERIAL_1830;SERIAL;"10";4;0
PERNUM_11518;PERNUM;"1";"60";"2";"24";"110";SERIAL_29730;SERIAL;"2";1;0
PERNUM_1191;PERNUM;"0";"0";"1";"13";"0";SERIAL_1185;SERIAL;"10";7;0
PERNUM_993;PERNUM;"1";"10";"1";"49";"110";SERIAL_989;SERIAL;"10";6;0
PERNUM_11522;PERNUM;"1";"10";"1";"50";"110";SERIAL_30807;SERIAL;"2";2;0
PERNUM_1462;PERNUM;"0";"0";"2";"8";"0";SERIAL_1459;SERIAL;"6";3;0
PERNUM_11523;PERNUM;"3";"0";"2";"80";"390";SERIAL_31023;SERIAL;"2";2;0
PERNUM_11524;PERNUM;"3";"0";"2";"68";"390";SERIAL_35363;SERIAL;"10";5;0
PERNUM_11525;PERNUM;"0";"0";"1";"8";"0";SERIAL_32767;SERIAL;"4";4;0
PERNUM_1210;PERNUM;"1";"60";"1";"25";"110";SERIAL_1209;SERIAL;"10";6;0
PERNUM_11526;PERNUM;"0";"0";"2";"4";"0";SERIAL_38390;SERIAL;"3";5;0
PERNUM_11528;PERNUM;"0";"0";"1";"6";"0";SERIAL_36210;SERIAL;"3";3;0
PERNUM_1498;PERNUM;"3";"0";"2";"17";"330";SERIAL_1495;SERIAL;"6";4;0
PERNUM_398;PERNUM;"1";"112";"1";"30";"110";SERIAL_397;SERIAL;"3";4;0
PERNUM_1438;PERNUM;"1";"10";"2";"48";"110";SERIAL_1435;SERIAL;"10";10;0
PERNUM_471;PERNUM;"1";"10";"1";"48";"110";SERIAL_470;SERIAL;"10";5;0
PERNUM_1458;PERNUM;"1";"10";"2";"73";"110";SERIAL_1457;SERIAL;"1";1;0
PERNUM_738;PERNUM;"3";"0";"1";"57";"390";SERIAL_737;SERIAL;"10";5;0
PERNUM_11529;PERNUM;"3";"0";"2";"20";"330";SERIAL_31237;SERIAL;"10";3;0
PERNUM_11530;PERNUM;"1";"30";"1";"38";"110";SERIAL_31547;SERIAL;"3";4;0
PERNUM_1399;PERNUM;"1";"10";"2";"25";"110";SERIAL_1397;SERIAL;"6";3;0
PERNUM_11533;PERNUM;"1";"10";"1";"52";"110";SERIAL_33664;SERIAL;"6";3;0
PERNUM_11536;PERNUM;"1";"30";"1";"37";"110";SERIAL_30490;SERIAL;"4";2;0
PERNUM_11538;PERNUM;"1";"30";"1";"43";"110";SERIAL_37092;SERIAL;"3";6;0
PERNUM_934;PERNUM;"3";"0";"1";"26";"330";SERIAL_933;SERIAL;"1";1;0
PERNUM_11539;PERNUM;"1";"10";"2";"29";"110";SERIAL_31987;SERIAL;"3";2;0
PERNUM_582;PERNUM;"0";"0";"1";"10";"0";SERIAL_580;SERIAL;"6";3;0
PERNUM_482;PERNUM;"1";"10";"1";"23";"110";SERIAL_481;SERIAL;"2";2;0
PERNUM_11545;PERNUM;"2";"0";"1";"37";"230";SERIAL_32187;SERIAL;"3";2;0
PERNUM_11546;PERNUM;"1";"50";"1";"35";"110";SERIAL_32621;SERIAL;"3";4;0
PERNUM_11548;PERNUM;"3";"0";"2";"83";"390";SERIAL_30044;SERIAL;"6";4;0
PERNUM_862;PERNUM;"1";"10";"1";"42";"110";SERIAL_861;SERIAL;"3";3;0
PERNUM_1317;PERNUM;"1";"10";"2";"31";"110";SERIAL_1314;SERIAL;"3";4;0
PERNUM_815;PERNUM;"0";"0";"1";"13";"0";SERIAL_813;SERIAL;"3";5;0
PERNUM_11551;PERNUM;"0";"0";"2";"10";"0";SERIAL_29904;SERIAL;"3";3;0
PERNUM_11552;PERNUM;"0";"0";"1";"0";"0";SERIAL_29944;SERIAL;"10";4;0
PERNUM_11554;PERNUM;"1";"10";"1";"35";"110";SERIAL_30716;SERIAL;"3";6;0
PERNUM_11555;PERNUM;"0";"0";"2";"5";"0";SERIAL_33866;SERIAL;"3";4;0
PERNUM_11561;PERNUM;"1";"10";"2";"46";"110";SERIAL_33835;SERIAL;"3";3;0
PERNUM_11562;PERNUM;"3";"0";"1";"56";"320";SERIAL_31226;SERIAL;"10";6;0
PERNUM_1644;PERNUM;"0";"0";"1";"1";"0";SERIAL_1641;SERIAL;"3";4;0
PERNUM_11564;PERNUM;"1";"60";"1";"44";"110";SERIAL_34348;SERIAL;"3";3;0
PERNUM_11567;PERNUM;"1";"30";"2";"19";"110";SERIAL_34027;SERIAL;"10";4;0
PERNUM_11568;PERNUM;"0";"0";"1";"6";"0";SERIAL_35536;SERIAL;"10";4;0
PERNUM_11566;PERNUM;"0";"0";"2";"7";"0";SERIAL_29911;SERIAL;"4";3;0
PERNUM_11570;PERNUM;"1";"10";"1";"44";"110";SERIAL_33874;SERIAL;"10";5;0
PERNUM_11569;PERNUM;"1";"10";"2";"26";"110";SERIAL_32121;SERIAL;"10";5;0
PERNUM_11571;PERNUM;"1";"10";"2";"26";"110";SERIAL_35827;SERIAL;"6";5;0
PERNUM_11572;PERNUM;"1";"30";"2";"28";"110";SERIAL_33959;SERIAL;"10";2;0
PERNUM_417;PERNUM;"1";"10";"2";"46";"110";SERIAL_413;SERIAL;"3";5;0
PERNUM_11574;PERNUM;"1";"10";"2";"21";"110";SERIAL_37212;SERIAL;"10";4;0
PERNUM_11575;PERNUM;"1";"111";"1";"50";"110";SERIAL_34638;SERIAL;"3";4;0
PERNUM_1174;PERNUM;"0";"0";"1";"12";"0";SERIAL_1170;SERIAL;"6";4;0
PERNUM_816;PERNUM;"1";"60";"2";"39";"110";SERIAL_815;SERIAL;"3";3;0
PERNUM_11576;PERNUM;"0";"0";"2";"7";"0";SERIAL_33006;SERIAL;"10";5;0
PERNUM_11578;PERNUM;"3";"0";"2";"19";"330";SERIAL_37722;SERIAL;"1";1;0
PERNUM_11579;PERNUM;"0";"0";"1";"5";"0";SERIAL_32770;SERIAL;"3";2;0
PERNUM_1324;PERNUM;"1";"60";"2";"52";"110";SERIAL_1323;SERIAL;"1";1;0
PERNUM_11580;PERNUM;"0";"0";"1";"11";"0";SERIAL_31764;SERIAL;"3";4;0
PERNUM_11581;PERNUM;"1";"10";"1";"20";"110";SERIAL_31005;SERIAL;"10";4;0
PERNUM_11584;PERNUM;"0";"0";"2";"7";"0";SERIAL_32700;SERIAL;"3";6;0
PERNUM_763;PERNUM;"0";"0";"2";"6";"0";SERIAL_755;SERIAL;"6";8;0
PERNUM_11585;PERNUM;"1";"10";"1";"64";"110";SERIAL_29909;SERIAL;"3";2;0
PERNUM_1025;PERNUM;"1";"100";"1";"33";"110";SERIAL_1018;SERIAL;"10";9;0
PERNUM_11588;PERNUM;"1";"60";"1";"46";"110";SERIAL_31448;SERIAL;"3";5;0
PERNUM_869;PERNUM;"3";"0";"1";"15";"330";SERIAL_865;SERIAL;"10";4;0
PERNUM_11589;PERNUM;"0";"0";"1";"8";"0";SERIAL_34086;SERIAL;"3";3;0
PERNUM_11592;PERNUM;"1";"50";"1";"25";"110";SERIAL_37513;SERIAL;"10";6;0
PERNUM_11591;PERNUM;"0";"0";"1";"1";"0";SERIAL_36212;SERIAL;"10";5;0
PERNUM_11593;PERNUM;"3";"0";"2";"19";"330";SERIAL_38327;SERIAL;"3";4;0
PERNUM_312;PERNUM;"3";"0";"2";"43";"310";SERIAL_308;SERIAL;"3";4;0
PERNUM_723;PERNUM;"1";"10";"2";"51";"110";SERIAL_721;SERIAL;"2";2;0
PERNUM_11594;PERNUM;"1";"50";"2";"26";"110";SERIAL_37004;SERIAL;"6";4;0
PERNUM_1421;PERNUM;"1";"10";"2";"26";"110";SERIAL_1419;SERIAL;"6";5;0
PERNUM_11595;PERNUM;"3";"0";"2";"18";"330";SERIAL_36191;SERIAL;"3";5;0
PERNUM_11596;PERNUM;"3";"0";"2";"47";"310";SERIAL_36614;SERIAL;"6";6;0
PERNUM_11599;PERNUM;"1";"10";"1";"27";"110";SERIAL_35069;SERIAL;"10";7;0
PERNUM_1327;PERNUM;"1";"10";"2";"30";"110";SERIAL_1326;SERIAL;"6";5;0
PERNUM_11598;PERNUM;"0";"0";"1";"11";"0";SERIAL_34435;SERIAL;"3";4;0
PERNUM_717;PERNUM;"1";"10";"2";"22";"110";SERIAL_715;SERIAL;"3";3;0
PERNUM_362;PERNUM;"3";"0";"2";"61";"310";SERIAL_358;SERIAL;"10";5;0
PERNUM_1043;PERNUM;"1";"10";"2";"34";"110";SERIAL_1039;SERIAL;"3";4;0
PERNUM_11600;PERNUM;"1";"10";"1";"21";"110";SERIAL_36045;SERIAL;"10";6;0
PERNUM_1469;PERNUM;"1";"10";"2";"15";"110";SERIAL_1462;SERIAL;"10";7;0
PERNUM_11602;PERNUM;"1";"114";"2";"61";"110";SERIAL_34522;SERIAL;"10";4;0
PERNUM_11603;PERNUM;"3";"0";"1";"23";"390";SERIAL_29966;SERIAL;"10";3;0
PERNUM_11605;PERNUM;"1";"10";"2";"54";"110";SERIAL_30836;SERIAL;"3";3;0
PERNUM_11606;PERNUM;"1";"10";"2";"34";"110";SERIAL_35855;SERIAL;"3";5;0
PERNUM_11608;PERNUM;"1";"10";"2";"18";"110";SERIAL_32431;SERIAL;"3";3;0
PERNUM_11609;PERNUM;"1";"30";"2";"24";"110";SERIAL_34044;SERIAL;"3";3;0
PERNUM_1479;PERNUM;"1";"10";"2";"27";"110";SERIAL_1476;SERIAL;"3";3;0
PERNUM_1490;PERNUM;"0";"0";"2";"11";"0";SERIAL_1478;SERIAL;"10";12;0
PERNUM_542;PERNUM;"1";"10";"1";"40";"110";SERIAL_541;SERIAL;"3";4;0
PERNUM_1385;PERNUM;"0";"0";"1";"0";"0";SERIAL_1384;SERIAL;"10";7;0
PERNUM_1655;PERNUM;"1";"10";"2";"23";"110";SERIAL_1654;SERIAL;"10";5;0
PERNUM_467;PERNUM;"1";"10";"2";"43";"110";SERIAL_466;SERIAL;"3";3;0
PERNUM_11618;PERNUM;"1";"10";"2";"18";"110";SERIAL_32111;SERIAL;"10";5;0
PERNUM_11621;PERNUM;"0";"0";"2";"9";"0";SERIAL_35092;SERIAL;"3";5;0
PERNUM_11622;PERNUM;"1";"30";"1";"22";"110";SERIAL_34843;SERIAL;"10";2;0
PERNUM_11623;PERNUM;"1";"112";"2";"22";"110";SERIAL_35873;SERIAL;"10";2;0
PERNUM_11624;PERNUM;"1";"10";"1";"52";"110";SERIAL_36240;SERIAL;"6";4;0
PERNUM_11626;PERNUM;"1";"10";"1";"25";"110";SERIAL_36721;SERIAL;"3";3;0
PERNUM_11628;PERNUM;"1";"10";"1";"39";"110";SERIAL_30885;SERIAL;"3";4;0
PERNUM_11629;PERNUM;"3";"0";"2";"45";"310";SERIAL_31982;SERIAL;"3";3;0
PERNUM_1050;PERNUM;"1";"90";"1";"26";"110";SERIAL_1048;SERIAL;"3";4;0
PERNUM_11631;PERNUM;"1";"60";"1";"53";"110";SERIAL_33217;SERIAL;"10";8;0
PERNUM_11632;PERNUM;"1";"10";"1";"29";"110";SERIAL_29940;SERIAL;"3";2;0
PERNUM_11633;PERNUM;"1";"60";"2";"26";"110";SERIAL_38015;SERIAL;"10";6;0
PERNUM_11634;PERNUM;"0";"0";"1";"4";"0";SERIAL_30916;SERIAL;"10";5;0
PERNUM_11635;PERNUM;"1";"60";"2";"20";"110";SERIAL_37933;SERIAL;"10";5;0
PERNUM_937;PERNUM;"1";"60";"1";"19";"110";SERIAL_934;SERIAL;"3";4;0
PERNUM_11638;PERNUM;"1";"112";"2";"54";"110";SERIAL_31082;SERIAL;"10";2;0
PERNUM_1253;PERNUM;"0";"0";"2";"11";"0";SERIAL_1249;SERIAL;"3";5;0
PERNUM_1718;PERNUM;"1";"100";"1";"49";"110";SERIAL_1716;SERIAL;"10";4;0
PERNUM_11644;PERNUM;"1";"30";"1";"16";"110";SERIAL_32861;SERIAL;"10";3;0
PERNUM_1644;PERNUM;"0";"0";"1";"3";"0";SERIAL_1643;SERIAL;"3";3;0
PERNUM_11648;PERNUM;"1";"60";"2";"25";"110";SERIAL_32608;SERIAL;"10";11;0
PERNUM_11650;PERNUM;"1";"60";"2";"39";"110";SERIAL_35367;SERIAL;"10";4;0
PERNUM_11651;PERNUM;"3";"0";"1";"21";"330";SERIAL_30251;SERIAL;"3";5;0
PERNUM_272;PERNUM;"0";"0";"1";"4";"0";SERIAL_270;SERIAL;"3";2;0
PERNUM_11652;PERNUM;"1";"10";"2";"25";"110";SERIAL_31106;SERIAL;"3";4;0
PERNUM_11653;PERNUM;"1";"50";"1";"33";"110";SERIAL_32768;SERIAL;"3";2;0
PERNUM_11654;PERNUM;"3";"0";"2";"63";"390";SERIAL_35655;SERIAL;"2";1;0
PERNUM_11656;PERNUM;"1";"70";"2";"60";"110";SERIAL_32624;SERIAL;"3";3;0
PERNUM_11657;PERNUM;"0";"0";"1";"9";"0";SERIAL_34900;SERIAL;"3";3;0
PERNUM_11658;PERNUM;"1";"10";"1";"58";"110";SERIAL_36859;SERIAL;"3";3;0
PERNUM_11659;PERNUM;"1";"80";"1";"44";"110";SERIAL_33905;SERIAL;"3";4;0
PERNUM_795;PERNUM;"1";"10";"2";"30";"110";SERIAL_789;SERIAL;"6";9;0
PERNUM_1070;PERNUM;"3";"0";"2";"84";"390";SERIAL_1067;SERIAL;"6";3;0
PERNUM_971;PERNUM;"0";"0";"2";"7";"0";SERIAL_968;SERIAL;"6";4;0
PERNUM_11660;PERNUM;"0";"0";"2";"0";"0";SERIAL_37884;SERIAL;"3";2;0
PERNUM_1696;PERNUM;"3";"0";"1";"61";"390";SERIAL_1694;SERIAL;"10";5;0
PERNUM_568;PERNUM;"1";"10";"1";"41";"110";SERIAL_567;SERIAL;"10";8;0
PERNUM_1019;PERNUM;"3";"0";"2";"66";"390";SERIAL_1018;SERIAL;"10";9;0
PERNUM_11663;PERNUM;"0";"0";"1";"0";"0";SERIAL_37290;SERIAL;"10";5;0
PERNUM_11664;PERNUM;"0";"0";"2";"6";"0";SERIAL_32055;SERIAL;"3";4;0
PERNUM_651;PERNUM;"0";"0";"2";"12";"0";SERIAL_645;SERIAL;"10";9;0
PERNUM_11667;PERNUM;"1";"30";"1";"35";"110";SERIAL_31236;SERIAL;"10";3;0
PERNUM_11670;PERNUM;"0";"0";"2";"3";"0";SERIAL_34982;SERIAL;"3";12;0
PERNUM_1895;PERNUM;"1";"10";"1";"25";"110";SERIAL_1894;SERIAL;"2";2;0
PERNUM_331;PERNUM;"1";"112";"2";"26";"110";SERIAL_329;SERIAL;"3";3;0
PERNUM_11671;PERNUM;"1";"10";"1";"21";"110";SERIAL_36309;SERIAL;"10";5;0
PERNUM_11673;PERNUM;"1";"10";"1";"47";"110";SERIAL_37294;SERIAL;"10";6;0
PERNUM_1773;PERNUM;"0";"0";"2";"5";"0";SERIAL_1764;SERIAL;"10";10;0
PERNUM_460;PERNUM;"1";"10";"2";"26";"110";SERIAL_458;SERIAL;"3";3;0
PERNUM_303;PERNUM;"1";"30";"2";"30";"110";SERIAL_300;SERIAL;"3";3;0
PERNUM_468;PERNUM;"1";"112";"1";"32";"110";SERIAL_464;SERIAL;"6";4;0
PERNUM_11675;PERNUM;"3";"0";"1";"16";"330";SERIAL_31873;SERIAL;"10";5;0
PERNUM_988;PERNUM;"0";"0";"1";"8";"0";SERIAL_986;SERIAL;"3";3;0
