ID;__type;EMPSTAT;INDGEN;SEX;AGE;EMPSTATD;parentId;parent__type;HHTYPE;count_parent_children;count_children
PERNUM_470;PERNUM;"1";"10";"2";"37";"110";SERIAL_467;SERIAL;"10";5;0
PERNUM_2103;PERNUM;"1";"10";"2";"24";"110";SERIAL_2100;SERIAL;"3";3;0
PERNUM_2776;PERNUM;"1";"60";"2";"27";"110";SERIAL_2771;SERIAL;"10";5;0
PERNUM_1953;PERNUM;"1";"10";"1";"21";"110";SERIAL_1948;SERIAL;"10";5;0
PERNUM_3403;PERNUM;"0";"0";"2";"3";"0";SERIAL_3402;SERIAL;"3";4;0
PERNUM_505;PERNUM;"1";"10";"1";"17";"110";SERIAL_504;SERIAL;"6";5;0
PERNUM_1282;PERNUM;"0";"0";"2";"6";"0";SERIAL_1281;SERIAL;"3";6;0
PERNUM_3318;PERNUM;"1";"10";"1";"65";"110";SERIAL_3317;SERIAL;"10";6;0
PERNUM_5127;PERNUM;"1";"50";"1";"29";"110";SERIAL_11077;SERIAL;"10";7;0
PERNUM_210;PERNUM;"0";"0";"1";"0";"0";SERIAL_208;SERIAL;"10";12;0
PERNUM_3084;PERNUM;"1";"70";"2";"26";"110";SERIAL_3081;SERIAL;"10";5;0
PERNUM_5128;PERNUM;"3";"0";"1";"19";"330";SERIAL_11749;SERIAL;"3";4;0
PERNUM_2061;PERNUM;"1";"10";"2";"46";"110";SERIAL_2055;SERIAL;"10";8;0
PERNUM_2120;PERNUM;"0";"0";"2";"2";"0";SERIAL_2117;SERIAL;"3";4;0
PERNUM_2332;PERNUM;"1";"10";"2";"39";"110";SERIAL_2330;SERIAL;"10";5;0
PERNUM_3243;PERNUM;"1";"10";"1";"22";"110";SERIAL_3239;SERIAL;"3";4;0
PERNUM_1205;PERNUM;"0";"0";"1";"5";"0";SERIAL_1199;SERIAL;"10";7;0
PERNUM_816;PERNUM;"0";"0";"2";"5";"0";SERIAL_814;SERIAL;"4";2;0
PERNUM_1067;PERNUM;"0";"0";"2";"2";"0";SERIAL_1065;SERIAL;"3";3;0
PERNUM_3660;PERNUM;"1";"60";"1";"25";"110";SERIAL_3659;SERIAL;"4";2;0
PERNUM_1941;PERNUM;"0";"0";"1";"1";"0";SERIAL_1939;SERIAL;"10";6;0
PERNUM_5142;PERNUM;"1";"10";"2";"36";"110";SERIAL_11832;SERIAL;"10";6;0
PERNUM_2502;PERNUM;"1";"112";"2";"24";"110";SERIAL_2500;SERIAL;"2";2;0
PERNUM_2747;PERNUM;"0";"0";"1";"14";"0";SERIAL_2743;SERIAL;"4";4;0
PERNUM_295;PERNUM;"1";"10";"2";"60";"110";SERIAL_294;SERIAL;"1";1;0
PERNUM_2266;PERNUM;"1";"10";"1";"27";"110";SERIAL_2265;SERIAL;"3";4;0
PERNUM_14;PERNUM;"0";"0";"2";"0";"0";SERIAL_13;SERIAL;"6";4;0
PERNUM_3262;PERNUM;"1";"113";"2";"26";"120";SERIAL_3261;SERIAL;"3";3;0
PERNUM_661;PERNUM;"0";"0";"1";"6";"0";SERIAL_660;SERIAL;"3";5;0
PERNUM_3686;PERNUM;"1";"10";"2";"44";"110";SERIAL_3683;SERIAL;"10";5;0
PERNUM_3461;PERNUM;"3";"0";"1";"18";"330";SERIAL_3460;SERIAL;"4";2;0
PERNUM_1363;PERNUM;"1";"100";"1";"33";"110";SERIAL_1361;SERIAL;"3";4;0
PERNUM_1083;PERNUM;"0";"0";"1";"3";"0";SERIAL_1079;SERIAL;"10";6;0
PERNUM_3324;PERNUM;"1";"10";"2";"47";"110";SERIAL_3319;SERIAL;"3";5;0
PERNUM_2482;PERNUM;"3";"0";"1";"52";"390";SERIAL_2480;SERIAL;"2";2;0
PERNUM_1837;PERNUM;"1";"112";"2";"43";"110";SERIAL_1835;SERIAL;"3";4;0
PERNUM_1772;PERNUM;"1";"30";"2";"44";"110";SERIAL_1770;SERIAL;"3";5;0
PERNUM_1603;PERNUM;"1";"112";"2";"32";"110";SERIAL_1601;SERIAL;"3";3;0
PERNUM_2288;PERNUM;"0";"0";"1";"9";"0";SERIAL_2286;SERIAL;"3";3;0
PERNUM_51;PERNUM;"0";"0";"1";"12";"0";SERIAL_47;SERIAL;"6";9;0
PERNUM_1612;PERNUM;"0";"0";"2";"10";"0";SERIAL_1610;SERIAL;"3";2;0
PERNUM_2774;PERNUM;"1";"10";"1";"46";"110";SERIAL_2770;SERIAL;"10";7;0
PERNUM_2442;PERNUM;"3";"0";"2";"81";"390";SERIAL_2441;SERIAL;"10";3;0
PERNUM_968;PERNUM;"0";"0";"2";"14";"0";SERIAL_965;SERIAL;"6";5;0
PERNUM_1505;PERNUM;"1";"10";"1";"16";"110";SERIAL_1503;SERIAL;"3";3;0
PERNUM_1884;PERNUM;"1";"10";"1";"23";"110";SERIAL_1879;SERIAL;"10";7;0
PERNUM_1084;PERNUM;"0";"0";"1";"7";"0";SERIAL_1079;SERIAL;"10";6;0
PERNUM_2534;PERNUM;"1";"10";"1";"34";"110";SERIAL_2528;SERIAL;"6";6;0
PERNUM_404;PERNUM;"1";"10";"2";"28";"110";SERIAL_403;SERIAL;"3";4;0
PERNUM_3696;PERNUM;"1";"10";"2";"68";"110";SERIAL_3694;SERIAL;"10";3;0
PERNUM_228;PERNUM;"0";"0";"1";"10";"0";SERIAL_226;SERIAL;"4";2;0
PERNUM_3446;PERNUM;"2";"0";"2";"22";"200";SERIAL_3445;SERIAL;"3";3;0
PERNUM_1374;PERNUM;"3";"0";"2";"67";"390";SERIAL_1371;SERIAL;"6";5;0
PERNUM_2041;PERNUM;"1";"10";"1";"29";"110";SERIAL_2035;SERIAL;"10";6;0
PERNUM_1515;PERNUM;"0";"0";"2";"14";"0";SERIAL_1503;SERIAL;"10";13;0
PERNUM_3317;PERNUM;"3";"0";"2";"75";"310";SERIAL_3315;SERIAL;"6";3;0
PERNUM_601;PERNUM;"0";"0";"2";"8";"0";SERIAL_599;SERIAL;"3";3;0
PERNUM_2882;PERNUM;"1";"80";"1";"31";"110";SERIAL_2881;SERIAL;"3";2;0
PERNUM_392;PERNUM;"1";"60";"2";"41";"110";SERIAL_390;SERIAL;"3";4;0
PERNUM_2241;PERNUM;"1";"30";"2";"27";"110";SERIAL_2239;SERIAL;"2";2;0
PERNUM_390;PERNUM;"1";"10";"1";"75";"110";SERIAL_387;SERIAL;"10";4;0
PERNUM_947;PERNUM;"0";"0";"2";"12";"0";SERIAL_944;SERIAL;"6";4;0
PERNUM_2298;PERNUM;"0";"0";"1";"8";"0";SERIAL_2293;SERIAL;"6";5;0
PERNUM_3352;PERNUM;"3";"0";"1";"80";"390";SERIAL_3347;SERIAL;"10";5;0
PERNUM_1491;PERNUM;"3";"0";"1";"85";"390";SERIAL_1490;SERIAL;"10";5;0
PERNUM_244;PERNUM;"0";"0";"2";"11";"0";SERIAL_242;SERIAL;"10";8;0
PERNUM_2215;PERNUM;"0";"0";"2";"4";"0";SERIAL_2213;SERIAL;"6";4;0
PERNUM_3270;PERNUM;"0";"0";"2";"10";"0";SERIAL_3269;SERIAL;"10";6;0
PERNUM_2182;PERNUM;"1";"113";"2";"25";"110";SERIAL_2181;SERIAL;"3";3;0
PERNUM_3613;PERNUM;"0";"0";"2";"1";"0";SERIAL_3607;SERIAL;"6";6;0
PERNUM_1786;PERNUM;"0";"0";"1";"0";"0";SERIAL_1780;SERIAL;"10";10;0
PERNUM_2542;PERNUM;"1";"10";"1";"65";"110";SERIAL_2539;SERIAL;"10";6;0
PERNUM_3510;PERNUM;"1";"60";"1";"30";"110";SERIAL_3508;SERIAL;"3";3;0
PERNUM_269;PERNUM;"0";"0";"1";"8";"0";SERIAL_267;SERIAL;"3";2;0
PERNUM_1994;PERNUM;"1";"10";"2";"47";"110";SERIAL_1993;SERIAL;"6";4;0
PERNUM_557;PERNUM;"1";"10";"1";"24";"110";SERIAL_555;SERIAL;"6";5;0
PERNUM_3411;PERNUM;"1";"10";"2";"20";"110";SERIAL_3408;SERIAL;"6";5;0
PERNUM_2062;PERNUM;"0";"0";"2";"11";"0";SERIAL_2058;SERIAL;"6";7;0
PERNUM_404;PERNUM;"1";"50";"1";"41";"110";SERIAL_401;SERIAL;"3";4;0
PERNUM_1948;PERNUM;"1";"10";"2";"29";"110";SERIAL_1945;SERIAL;"3";4;0
PERNUM_2002;PERNUM;"3";"0";"1";"59";"390";SERIAL_1998;SERIAL;"3";4;0
PERNUM_2868;PERNUM;"1";"10";"1";"32";"110";SERIAL_2864;SERIAL;"3";4;0
PERNUM_2340;PERNUM;"3";"0";"1";"18";"330";SERIAL_2336;SERIAL;"10";4;0
PERNUM_1979;PERNUM;"1";"10";"1";"66";"110";SERIAL_1975;SERIAL;"10";4;0
PERNUM_1531;PERNUM;"3";"0";"1";"33";"390";SERIAL_1529;SERIAL;"6";2;0
PERNUM_3254;PERNUM;"1";"10";"1";"70";"110";SERIAL_3253;SERIAL;"2";1;0
PERNUM_363;PERNUM;"1";"10";"2";"33";"110";SERIAL_360;SERIAL;"3";4;0
PERNUM_2774;PERNUM;"3";"0";"1";"57";"310";SERIAL_2766;SERIAL;"10";8;0
PERNUM_884;PERNUM;"0";"0";"2";"11";"0";SERIAL_880;SERIAL;"3";4;0
PERNUM_3028;PERNUM;"1";"10";"2";"19";"110";SERIAL_3026;SERIAL;"10";5;0
PERNUM_914;PERNUM;"1";"10";"1";"50";"110";SERIAL_912;SERIAL;"3";3;0
PERNUM_1556;PERNUM;"1";"10";"1";"32";"110";SERIAL_1553;SERIAL;"6";5;0
PERNUM_1678;PERNUM;"0";"0";"1";"5";"0";SERIAL_1677;SERIAL;"10";4;0
PERNUM_3027;PERNUM;"1";"10";"1";"24";"110";SERIAL_3026;SERIAL;"10";5;0
PERNUM_284;PERNUM;"1";"10";"1";"41";"110";SERIAL_280;SERIAL;"6";5;0
PERNUM_1951;PERNUM;"1";"10";"2";"48";"110";SERIAL_1948;SERIAL;"10";5;0
PERNUM_863;PERNUM;"0";"0";"1";"10";"0";SERIAL_859;SERIAL;"10";7;0
PERNUM_1995;PERNUM;"1";"112";"2";"29";"110";SERIAL_1993;SERIAL;"3";3;0
PERNUM_2769;PERNUM;"1";"10";"2";"45";"110";SERIAL_2767;SERIAL;"10";4;0
PERNUM_1037;PERNUM;"1";"10";"1";"16";"110";SERIAL_1033;SERIAL;"10";5;0
PERNUM_1230;PERNUM;"1";"10";"1";"41";"110";SERIAL_1226;SERIAL;"3";4;0
PERNUM_880;PERNUM;"0";"0";"1";"3";"0";SERIAL_879;SERIAL;"10";4;0
PERNUM_2775;PERNUM;"1";"113";"2";"52";"110";SERIAL_2774;SERIAL;"3";3;0
PERNUM_2587;PERNUM;"3";"0";"1";"81";"390";SERIAL_2584;SERIAL;"10";6;0
PERNUM_825;PERNUM;"1";"10";"1";"85";"110";SERIAL_822;SERIAL;"6";5;0
PERNUM_60;PERNUM;"3";"0";"2";"80";"390";SERIAL_55;SERIAL;"10";6;0
PERNUM_1738;PERNUM;"0";"0";"2";"8";"0";SERIAL_1734;SERIAL;"6";5;0
PERNUM_2592;PERNUM;"0";"0";"1";"4";"0";SERIAL_2590;SERIAL;"3";5;0
PERNUM_2353;PERNUM;"1";"100";"1";"26";"110";SERIAL_2350;SERIAL;"3";3;0
PERNUM_690;PERNUM;"1";"10";"1";"29";"110";SERIAL_684;SERIAL;"10";7;0
PERNUM_185;PERNUM;"0";"0";"1";"13";"0";SERIAL_176;SERIAL;"10";9;0
PERNUM_1680;PERNUM;"0";"0";"2";"12";"0";SERIAL_1677;SERIAL;"10";4;0
PERNUM_2287;PERNUM;"1";"112";"1";"25";"110";SERIAL_2286;SERIAL;"10";3;0
PERNUM_2988;PERNUM;"1";"20";"1";"40";"110";SERIAL_2985;SERIAL;"10";15;0
PERNUM_3491;PERNUM;"0";"0";"1";"13";"0";SERIAL_3490;SERIAL;"10";3;0
PERNUM_1507;PERNUM;"1";"10";"2";"22";"110";SERIAL_1503;SERIAL;"10";13;0
PERNUM_690;PERNUM;"1";"10";"2";"17";"110";SERIAL_684;SERIAL;"6";11;0
PERNUM_1461;PERNUM;"1";"10";"2";"26";"110";SERIAL_1455;SERIAL;"10";6;0
PERNUM_2724;PERNUM;"1";"10";"1";"29";"110";SERIAL_2721;SERIAL;"3";3;0
PERNUM_2560;PERNUM;"3";"0";"2";"21";"330";SERIAL_2559;SERIAL;"1";1;0
PERNUM_3059;PERNUM;"1";"10";"2";"53";"110";SERIAL_3055;SERIAL;"10";5;0
PERNUM_2995;PERNUM;"1";"20";"1";"30";"110";SERIAL_2985;SERIAL;"10";15;0
PERNUM_2404;PERNUM;"3";"0";"1";"17";"330";SERIAL_2403;SERIAL;"3";2;0
PERNUM_1437;PERNUM;"0";"0";"2";"7";"0";SERIAL_1435;SERIAL;"3";6;0
PERNUM_2100;PERNUM;"1";"60";"2";"32";"110";SERIAL_2097;SERIAL;"3";3;0
PERNUM_433;PERNUM;"1";"10";"2";"36";"110";SERIAL_432;SERIAL;"10";5;0
PERNUM_2992;PERNUM;"0";"0";"1";"14";"0";SERIAL_2987;SERIAL;"3";5;0
PERNUM_2969;PERNUM;"3";"0";"2";"72";"320";SERIAL_2965;SERIAL;"6";4;0
PERNUM_556;PERNUM;"3";"0";"2";"69";"390";SERIAL_551;SERIAL;"10";5;0
PERNUM_2512;PERNUM;"1";"30";"1";"48";"110";SERIAL_2509;SERIAL;"3";3;0
PERNUM_2382;PERNUM;"3";"0";"1";"64";"310";SERIAL_2381;SERIAL;"3";3;0
PERNUM_2661;PERNUM;"1";"80";"1";"48";"110";SERIAL_2658;SERIAL;"3";3;0
PERNUM_1048;PERNUM;"1";"60";"1";"25";"110";SERIAL_1046;SERIAL;"10";7;0
PERNUM_1985;PERNUM;"0";"0";"2";"12";"0";SERIAL_1984;SERIAL;"3";5;0
PERNUM_1527;PERNUM;"1";"10";"2";"38";"110";SERIAL_1526;SERIAL;"4";5;0
PERNUM_3266;PERNUM;"3";"0";"2";"75";"390";SERIAL_3263;SERIAL;"6";3;0
PERNUM_2519;PERNUM;"1";"30";"1";"75";"110";SERIAL_2517;SERIAL;"3";2;0
PERNUM_2903;PERNUM;"1";"10";"2";"16";"110";SERIAL_2897;SERIAL;"6";7;0
PERNUM_5253;PERNUM;"1";"60";"1";"37";"110";SERIAL_9854;SERIAL;"3";3;0
PERNUM_1891;PERNUM;"1";"10";"2";"50";"110";SERIAL_1887;SERIAL;"10";7;0
PERNUM_1821;PERNUM;"0";"0";"1";"4";"0";SERIAL_1819;SERIAL;"3";2;0
PERNUM_1703;PERNUM;"3";"0";"2";"56";"390";SERIAL_1699;SERIAL;"6";4;0
PERNUM_3730;PERNUM;"0";"0";"1";"2";"0";SERIAL_3729;SERIAL;"3";3;0
PERNUM_1220;PERNUM;"1";"60";"2";"26";"110";SERIAL_1217;SERIAL;"3";5;0
PERNUM_1379;PERNUM;"1";"70";"1";"32";"110";SERIAL_1378;SERIAL;"1";1;0
PERNUM_2734;PERNUM;"1";"30";"2";"35";"110";SERIAL_2731;SERIAL;"10";8;0
PERNUM_1751;PERNUM;"1";"10";"1";"32";"110";SERIAL_1748;SERIAL;"4";3;0
PERNUM_1184;PERNUM;"3";"0";"1";"69";"390";SERIAL_1183;SERIAL;"2";1;0
PERNUM_1818;PERNUM;"1";"60";"2";"47";"110";SERIAL_1816;SERIAL;"2";2;0
PERNUM_693;PERNUM;"1";"10";"2";"25";"110";SERIAL_692;SERIAL;"10";6;0
PERNUM_3238;PERNUM;"0";"0";"1";"4";"0";SERIAL_3237;SERIAL;"3";4;0
PERNUM_2006;PERNUM;"1";"10";"1";"38";"110";SERIAL_2005;SERIAL;"6";5;0
PERNUM_3395;PERNUM;"0";"0";"1";"0";"0";SERIAL_3394;SERIAL;"3";2;0
PERNUM_852;PERNUM;"3";"0";"1";"78";"390";SERIAL_847;SERIAL;"10";6;0
PERNUM_2290;PERNUM;"3";"0";"1";"24";"330";SERIAL_2288;SERIAL;"10";4;0
PERNUM_1436;PERNUM;"1";"30";"1";"30";"110";SERIAL_1430;SERIAL;"10";6;0
PERNUM_1208;PERNUM;"0";"0";"2";"7";"0";SERIAL_1206;SERIAL;"3";4;0
PERNUM_2098;PERNUM;"1";"10";"2";"25";"110";SERIAL_2095;SERIAL;"3";4;0
PERNUM_88;PERNUM;"0";"0";"1";"7";"0";SERIAL_85;SERIAL;"3";3;0
PERNUM_1575;PERNUM;"0";"0";"2";"14";"0";SERIAL_1570;SERIAL;"6";5;0
PERNUM_1295;PERNUM;"1";"10";"2";"46";"110";SERIAL_1286;SERIAL;"10";9;0
PERNUM_2554;PERNUM;"3";"0";"2";"15";"330";SERIAL_2551;SERIAL;"4";3;0
PERNUM_1733;PERNUM;"1";"10";"1";"45";"110";SERIAL_1729;SERIAL;"3";4;0
PERNUM_2696;PERNUM;"1";"50";"1";"29";"110";SERIAL_2695;SERIAL;"3";3;0
PERNUM_5284;PERNUM;"0";"0";"2";"1";"0";SERIAL_11589;SERIAL;"3";5;0
PERNUM_3509;PERNUM;"3";"0";"2";"70";"390";SERIAL_3508;SERIAL;"6";5;0
PERNUM_2125;PERNUM;"1";"10";"2";"55";"110";SERIAL_2122;SERIAL;"10";8;0
PERNUM_419;PERNUM;"3";"0";"2";"79";"390";SERIAL_418;SERIAL;"10";2;0
PERNUM_3291;PERNUM;"0";"0";"1";"3";"0";SERIAL_3287;SERIAL;"6";5;0
PERNUM_3138;PERNUM;"0";"0";"1";"4";"0";SERIAL_3136;SERIAL;"6";5;0
PERNUM_2043;PERNUM;"0";"0";"1";"13";"0";SERIAL_2041;SERIAL;"3";3;0
PERNUM_2821;PERNUM;"1";"10";"1";"22";"110";SERIAL_2817;SERIAL;"3";4;0
PERNUM_3240;PERNUM;"1";"90";"1";"21";"110";SERIAL_3239;SERIAL;"10";1;0
PERNUM_3732;PERNUM;"1";"10";"1";"24";"110";SERIAL_3729;SERIAL;"3";3;0
PERNUM_1960;PERNUM;"1";"10";"2";"54";"110";SERIAL_1958;SERIAL;"6";2;0
PERNUM_5291;PERNUM;"0";"0";"2";"1";"0";SERIAL_10926;SERIAL;"3";3;0
PERNUM_2453;PERNUM;"1";"10";"2";"59";"110";SERIAL_2452;SERIAL;"4";2;0
PERNUM_2611;PERNUM;"1";"70";"2";"19";"110";SERIAL_2609;SERIAL;"10";12;0
PERNUM_3495;PERNUM;"0";"0";"1";"9";"0";SERIAL_3493;SERIAL;"10";7;0
PERNUM_1061;PERNUM;"3";"0";"1";"73";"390";SERIAL_1060;SERIAL;"1";1;0
PERNUM_1521;PERNUM;"3";"0";"2";"55";"310";SERIAL_1518;SERIAL;"10";5;0
PERNUM_2474;PERNUM;"1";"112";"2";"37";"110";SERIAL_2471;SERIAL;"3";4;0
PERNUM_5301;PERNUM;"1";"112";"2";"26";"110";SERIAL_11077;SERIAL;"10";7;0
PERNUM_3422;PERNUM;"1";"112";"2";"29";"110";SERIAL_3417;SERIAL;"10";5;0
PERNUM_5305;PERNUM;"1";"10";"2";"33";"110";SERIAL_11015;SERIAL;"10";6;0
PERNUM_2442;PERNUM;"0";"0";"1";"12";"0";SERIAL_2441;SERIAL;"3";4;0
PERNUM_5308;PERNUM;"1";"10";"1";"49";"110";SERIAL_11257;SERIAL;"3";4;0
PERNUM_1592;PERNUM;"3";"0";"2";"23";"330";SERIAL_1591;SERIAL;"6";3;0
PERNUM_777;PERNUM;"1";"112";"2";"52";"110";SERIAL_775;SERIAL;"2";2;0
PERNUM_281;PERNUM;"1";"10";"2";"24";"110";SERIAL_278;SERIAL;"6";5;0
PERNUM_2017;PERNUM;"1";"10";"1";"32";"110";SERIAL_2011;SERIAL;"10";7;0
PERNUM_1640;PERNUM;"0";"0";"1";"10";"0";SERIAL_1636;SERIAL;"3";4;0
PERNUM_1411;PERNUM;"1";"10";"2";"20";"110";SERIAL_1409;SERIAL;"6";9;0
PERNUM_89;PERNUM;"0";"0";"2";"11";"0";SERIAL_87;SERIAL;"6";6;0
PERNUM_1457;PERNUM;"0";"0";"1";"2";"0";SERIAL_1455;SERIAL;"10";6;0
PERNUM_575;PERNUM;"1";"10";"1";"18";"110";SERIAL_573;SERIAL;"3";5;0
PERNUM_2082;PERNUM;"3";"0";"2";"65";"390";SERIAL_2078;SERIAL;"6";4;0
PERNUM_2609;PERNUM;"1";"10";"2";"40";"110";SERIAL_2605;SERIAL;"3";4;0
PERNUM_1876;PERNUM;"1";"10";"1";"18";"110";SERIAL_1870;SERIAL;"10";10;0
PERNUM_5321;PERNUM;"3";"0";"2";"15";"330";SERIAL_9698;SERIAL;"3";4;0
PERNUM_1885;PERNUM;"3";"0";"2";"16";"330";SERIAL_1881;SERIAL;"3";5;0
PERNUM_2015;PERNUM;"0";"0";"2";"13";"0";SERIAL_2011;SERIAL;"3";4;0
PERNUM_1703;PERNUM;"0";"0";"2";"12";"0";SERIAL_1700;SERIAL;"3";4;0
PERNUM_1663;PERNUM;"1";"20";"1";"24";"110";SERIAL_1645;SERIAL;"10";18;0
PERNUM_1807;PERNUM;"1";"10";"2";"19";"110";SERIAL_1806;SERIAL;"10";5;0
PERNUM_2956;PERNUM;"0";"0";"2";"13";"0";SERIAL_2954;SERIAL;"3";5;0
PERNUM_387;PERNUM;"1";"10";"2";"36";"110";SERIAL_385;SERIAL;"3";4;0
PERNUM_1443;PERNUM;"1";"10";"1";"16";"110";SERIAL_1440;SERIAL;"4";3;0
PERNUM_488;PERNUM;"3";"0";"1";"15";"330";SERIAL_484;SERIAL;"3";4;0
PERNUM_3413;PERNUM;"0";"0";"1";"0";"0";SERIAL_3408;SERIAL;"6";5;0
PERNUM_1383;PERNUM;"0";"0";"2";"1";"0";SERIAL_1381;SERIAL;"3";3;0
PERNUM_60;PERNUM;"0";"0";"1";"13";"0";SERIAL_56;SERIAL;"10";5;0
PERNUM_35;PERNUM;"1";"10";"2";"47";"110";SERIAL_33;SERIAL;"3";4;0
PERNUM_1387;PERNUM;"0";"0";"2";"5";"0";SERIAL_1385;SERIAL;"3";3;0
PERNUM_2416;PERNUM;"0";"0";"1";"6";"0";SERIAL_2413;SERIAL;"10";5;0
PERNUM_2717;PERNUM;"1";"30";"2";"22";"110";SERIAL_2716;SERIAL;"3";2;0
PERNUM_1418;PERNUM;"1";"112";"2";"28";"110";SERIAL_1416;SERIAL;"10";5;0
PERNUM_3030;PERNUM;"1";"10";"1";"49";"110";SERIAL_3026;SERIAL;"10";5;0
PERNUM_3323;PERNUM;"1";"10";"2";"16";"110";SERIAL_3319;SERIAL;"3";5;0
PERNUM_2369;PERNUM;"0";"0";"2";"6";"0";SERIAL_2367;SERIAL;"6";3;0
PERNUM_5337;PERNUM;"3";"0";"1";"18";"330";SERIAL_10665;SERIAL;"10";9;0
PERNUM_1497;PERNUM;"1";"10";"2";"25";"110";SERIAL_1496;SERIAL;"10";6;0
PERNUM_2232;PERNUM;"1";"10";"2";"48";"110";SERIAL_2230;SERIAL;"2";2;0
PERNUM_2309;PERNUM;"0";"0";"2";"0";"0";SERIAL_2306;SERIAL;"6";6;0
PERNUM_5342;PERNUM;"1";"10";"1";"46";"110";SERIAL_11749;SERIAL;"3";4;0
PERNUM_3522;PERNUM;"0";"0";"2";"4";"0";SERIAL_3519;SERIAL;"10";7;0
PERNUM_1937;PERNUM;"1";"10";"2";"27";"110";SERIAL_1935;SERIAL;"3";4;0
PERNUM_945;PERNUM;"3";"0";"2";"69";"310";SERIAL_942;SERIAL;"6";3;0
PERNUM_3235;PERNUM;"1";"10";"2";"31";"110";SERIAL_3230;SERIAL;"3";6;0
PERNUM_354;PERNUM;"1";"10";"2";"20";"110";SERIAL_352;SERIAL;"3";2;0
PERNUM_5353;PERNUM;"1";"10";"1";"32";"110";SERIAL_10067;SERIAL;"3";4;0
PERNUM_433;PERNUM;"1";"100";"1";"23";"110";SERIAL_432;SERIAL;"1";1;0
PERNUM_3141;PERNUM;"0";"0";"2";"7";"0";SERIAL_3137;SERIAL;"3";7;0
PERNUM_3506;PERNUM;"1";"10";"1";"54";"110";SERIAL_3501;SERIAL;"10";7;0
PERNUM_2172;PERNUM;"0";"0";"2";"1";"0";SERIAL_2170;SERIAL;"6";4;0
PERNUM_2467;PERNUM;"1";"10";"2";"33";"110";SERIAL_2465;SERIAL;"4";3;0
PERNUM_3359;PERNUM;"1";"10";"2";"16";"110";SERIAL_3356;SERIAL;"3";4;0
PERNUM_1194;PERNUM;"1";"10";"1";"41";"110";SERIAL_1192;SERIAL;"6";5;0
PERNUM_717;PERNUM;"0";"0";"1";"11";"0";SERIAL_711;SERIAL;"6";6;0
PERNUM_295;PERNUM;"3";"0";"2";"41";"310";SERIAL_293;SERIAL;"10";3;0
PERNUM_391;PERNUM;"1";"50";"1";"33";"110";SERIAL_389;SERIAL;"3";3;0
PERNUM_2942;PERNUM;"0";"0";"2";"4";"0";SERIAL_2941;SERIAL;"3";2;0
PERNUM_475;PERNUM;"3";"0";"1";"52";"320";SERIAL_474;SERIAL;"1";1;0
PERNUM_1595;PERNUM;"1";"10";"2";"48";"110";SERIAL_1594;SERIAL;"4";2;0
PERNUM_5373;PERNUM;"0";"0";"1";"13";"0";SERIAL_11627;SERIAL;"3";3;0
PERNUM_2219;PERNUM;"1";"10";"1";"42";"110";SERIAL_2217;SERIAL;"3";3;0
PERNUM_1932;PERNUM;"3";"0";"1";"72";"390";SERIAL_1930;SERIAL;"2";2;0
PERNUM_1373;PERNUM;"1";"10";"2";"42";"110";SERIAL_1372;SERIAL;"6";5;0
PERNUM_3645;PERNUM;"1";"10";"2";"28";"110";SERIAL_3644;SERIAL;"3";3;0
PERNUM_45;PERNUM;"0";"0";"2";"14";"0";SERIAL_44;SERIAL;"6";5;0
PERNUM_2870;PERNUM;"1";"10";"2";"41";"110";SERIAL_2867;SERIAL;"6";5;0
PERNUM_3092;PERNUM;"0";"0";"1";"8";"0";SERIAL_3087;SERIAL;"3";7;0
PERNUM_1678;PERNUM;"0";"0";"1";"0";"0";SERIAL_1675;SERIAL;"10";7;0
PERNUM_2274;PERNUM;"0";"0";"2";"1";"0";SERIAL_2270;SERIAL;"10";8;0
PERNUM_549;PERNUM;"1";"10";"2";"58";"110";SERIAL_544;SERIAL;"6";6;0
PERNUM_903;PERNUM;"0";"0";"2";"2";"0";SERIAL_896;SERIAL;"10";10;0
PERNUM_2915;PERNUM;"3";"0";"2";"78";"390";SERIAL_2911;SERIAL;"6";5;0
PERNUM_3170;PERNUM;"1";"10";"1";"52";"110";SERIAL_3168;SERIAL;"3";2;0
PERNUM_658;PERNUM;"3";"0";"2";"16";"330";SERIAL_655;SERIAL;"10";4;0
PERNUM_2608;PERNUM;"1";"10";"2";"18";"110";SERIAL_2599;SERIAL;"10";9;0
PERNUM_146;PERNUM;"3";"0";"2";"73";"390";SERIAL_145;SERIAL;"4";2;0
PERNUM_2384;PERNUM;"1";"10";"2";"31";"110";SERIAL_2374;SERIAL;"10";19;0
PERNUM_504;PERNUM;"0";"0";"2";"13";"0";SERIAL_503;SERIAL;"10";6;0
PERNUM_3225;PERNUM;"3";"0";"2";"83";"390";SERIAL_3224;SERIAL;"2";2;0
PERNUM_2287;PERNUM;"0";"0";"2";"12";"0";SERIAL_2286;SERIAL;"3";3;0
PERNUM_3625;PERNUM;"1";"112";"2";"47";"110";SERIAL_3624;SERIAL;"3";3;0
PERNUM_3178;PERNUM;"1";"10";"2";"31";"110";SERIAL_3175;SERIAL;"10";11;0
PERNUM_3474;PERNUM;"1";"50";"2";"34";"110";SERIAL_3471;SERIAL;"10";5;0
PERNUM_1888;PERNUM;"0";"0";"1";"7";"0";SERIAL_1887;SERIAL;"3";4;0
PERNUM_3148;PERNUM;"1";"10";"1";"54";"110";SERIAL_3147;SERIAL;"2";1;0
