Zonage_bis_ZONE_MORPHO;ZONE;NUMECH;P01;D1;D2_A;D2_B;D3;Zonage_bis_1_ZONE_MORPHO;D4H;D4M;D5_A;D5_B;D6;D7;Zonage_bis_2_ZONE_MORPHO;D8H;D8M;D9;D10;COEP
;008005;077;02;04;33;;002001;1;17;0;01;;;008005;;17;15;15;0;62.617
;008005;112;01;05;32;;002003;1;19;50;01;;;008005;;20;10;20;1;107.525
;008005;116;01;03;51;;004003;1;10;34;41;;;027001;;11;0;26;1;107.525
;008005;116;01;06;11;;004003;1;23;0;01;;;008005;;23;10;10;1;107.525
;008006;004;01;02;61;41;007003;1;12;10;01;;;008006;;12;35;25;0;62.617
;008006;004;02;02;41;;007003;1;12;10;01;;;008006;;12;35;25;0;62.617
;008006;081;01;02;42;;003003;1;16;30;01;;;008006;;16;45;15;0;54.998
;008006;110;01;02;33;;002004;1;12;10;01;;;008006;;12;30;20;1;107.525
;008006;150;01;04;41;;007004;1;11;35;33;;;009002;;11;50;15;0;107.525
;009001;019;01;02;12;;002002;1;14;30;53;;;001002;;14;35;5;0;49.709
;009001;019;01;04;12;;002002;1;19;0;01;;;009001;;19;20;20;1;49.709
;009001;021;01;03;11;;046001;3;18;0;01;;;009001;;19;30;90;3;64.434
;009001;032;02;02;33;;003003;1;10;55;01;;;009001;;11;0;5;1;43.533
;009001;038;01;04;62;12;002004;1;17;1;01;;;009001;;17;15;14;1;43.533
;009001;038;02;06;12;;002004;1;17;1;01;;;009001;;17;15;14;1;43.533
;009001;055;01;06;11;;002001;1;20;30;01;;;009001;;20;50;20;0;49.709
;009001;068;01;02;11;;035001;2;12;0;53;;;035001;2;12;5;5;0;49.709
;009001;068;01;03;53;;035001;2;12;45;11;;;035001;2;12;50;5;0;49.709
;009001;068;01;04;11;;035001;2;17;0;01;;;009001;;18;0;60;1;49.709
;009001;073;01;02;53;;003003;1;8;30;53;;;002003;1;8;40;10;1;49.709
;009001;073;01;03;53;;002003;1;9;0;32;;;002003;1;9;5;5;0;49.709
;009001;073;01;04;32;;002003;1;9;20;53;;;008002;;9;35;15;0;49.709
;009001;088;02;07;72;24;046001;3;21;1;71;01;;003008;1;21;30;29;1;64.434
;009001;088;02;08;73;01;003008;1;21;35;01;;;009001;;21;45;10;1;64.434
;009001;103;01;02;11;;004001;1;12;20;53;;;003003;1;12;35;15;0;49.709
;009001;103;01;03;53;;003003;1;13;0;52;;;002001;1;13;30;30;0;49.709
;009001;103;01;04;52;;002001;1;13;30;01;;;009001;;14;0;30;0;49.709
;009001;103;01;06;41;;003002;1;16;15;01;;;009001;;16;35;20;0;49.709
;009001;103;01;08;33;;002001;1;19;40;01;;;009001;;20;0;20;0;49.709
;009001;133;01;04;33;;003008;1;10;55;01;;;009001;;11;0;5;0;64.434
;009001;133;02;02;11;;002001;1;12;0;12;;;024007;;12;30;30;1;64.434
;009001;133;02;04;11;;002001;1;18;45;01;;;009001;;19;0;15;1;64.434
;009001;156;01;02;41;;002001;1;11;30;52;;;002003;1;12;0;30;0;43.533
;009001;156;01;03;52;;002003;1;12;0;33;;;002003;1;12;30;30;0;43.533
;009001;156;01;04;33;;002003;1;12;45;52;;;002003;1;13;15;30;0;43.533
;009001;156;01;05;52;;002003;1;13;15;42;;;003003;1;13;45;30;0;43.533
;009001;156;01;06;42;;003003;1;14;25;32;;;008002;;14;40;15;0;43.533
;009001;156;02;02;41;;002001;1;11;30;52;;;002003;1;12;0;30;0;43.533
;009001;156;02;03;52;;002003;1;12;0;33;;;002003;1;12;30;30;0;43.533
;009001;156;02;04;33;;002003;1;12;45;52;;;002003;1;13;15;30;0;43.533
;009001;156;02;05;52;;002003;1;13;15;42;;;003003;1;13;45;30;0;43.533
;009001;156;02;06;42;;003003;1;14;25;32;;;008002;;14;40;15;0;43.533
;009001;169;01;02;31;;002001;1;11;30;43;;;001001;;12;0;30;0;49.709
;009001;169;01;04;34;;003003;1;13;15;01;;;009001;;13;30;15;0;49.709
;009001;174;03;02;11;;003005;1;13;0;54;;;045001;;13;50;50;1;75.143
;009001;526;01;02;41;;007005;1;15;30;01;;;009001;;16;0;30;1;43.533
;009002;003;01;04;42;;002003;1;15;30;33;;;002003;1;15;35;5;0;75.143
;009002;003;01;05;33;;002003;1;16;0;01;;;009002;;16;25;25;0;75.143
;009002;003;02;06;42;;002003;1;15;30;33;;;002003;1;15;35;5;0;75.143
;009002;003;02;07;33;;002003;1;16;0;01;;;009002;;16;25;25;0;75.143
;009002;016;02;02;63;22;003003;1;8;30;32;;;002001;1;9;0;30;0;69.201
;009002;016;02;03;32;;002001;1;10;30;01;;;009002;;11;0;30;0;69.201
;009002;016;02;06;62;22;003003;1;17;0;01;;;009002;;17;30;30;0;69.201
;009002;016;04;02;22;;003003;1;17;0;01;;;009002;;17;30;30;0;69.201
;009002;024;02;02;32;;004002;1;10;15;01;;;009002;;10;35;20;0;75.143
;009002;024;02;04;12;;004002;1;18;0;01;;;009002;;18;25;25;0;75.143
;009002;024;03;02;11;;004001;1;12;40;01;;;009002;;13;0;20;0;75.143
;009002;024;03;04;11;;004001;1;18;45;51;;;004004;1;18;50;5;0;75.143
;009002;024;03;05;51;;004004;1;18;50;01;;;009002;;19;10;20;0;75.143
;009002;058;01;03;42;;003008;1;17;30;01;;;009002;;17;40;10;0;43.533
;009002;058;02;03;42;;003008;1;17;30;01;;;009002;;17;40;10;0;43.533
;009002;059;01;04;54;;002003;1;18;10;01;;;009002;;18;30;20;0;43.533
;009002;060;01;04;42;;003003;1;13;20;01;;;009002;;13;30;10;0;49.709
;009002;060;01;06;33;;002001;1;18;0;01;;;009002;;18;20;20;0;49.709
;009002;092;01;02;11;;007003;1;15;45;42;;;008003;;15;55;10;0;43.533
;009002;125;01;03;61;41;002001;1;12;0;53;;;002001;1;12;5;5;0;43.533
;009002;125;01;04;53;;002001;1;13;35;33;;;002004;1;13;45;10;0;43.533
;009002;125;01;05;33;;002004;1;15;15;52;;;004002;1;16;7;52;0;43.533
;009002;125;01;06;52;;004002;1;16;7;01;;;009002;;17;0;53;0;43.533
;009002;125;02;03;41;;002001;1;12;0;53;;;002001;1;12;5;5;0;43.533
;009002;125;02;04;53;;002001;1;13;35;33;;;002004;1;13;45;10;0;43.533
;009002;125;02;05;33;;002004;1;15;15;52;;;004002;1;16;7;52;0;43.533
;009002;125;02;06;52;;004002;1;16;7;01;;;009002;;17;0;53;0;43.533
;009002;129;01;02;62;11;003002;1;8;42;64;11;;009001;;8;50;8;1;49.709
;009002;132;03;02;41;;003003;1;16;0;01;;;009002;;16;20;20;0;64.434
;009002;163;01;02;32;;002001;1;9;0;33;;;002001;1;9;10;10;0;43.533
;009002;163;01;03;33;;002001;1;9;30;01;;;009002;;10;0;30;0;43.533
;009003;017;02;02;33;;004001;1;14;45;33;;;003007;1;15;0;15;0;43.533
;009003;017;02;03;33;;003007;1;15;5;01;;;009003;;15;20;15;0;43.533
;009003;017;02;05;54;;007002;1;19;10;01;;;009003;;19;30;20;1;43.533
;009003;026;01;02;11;;031004;2;18;45;01;;;009003;;19;0;15;1;75.143
;009003;030;02;04;54;;002003;1;14;45;54;;;003008;1;15;0;15;0;43.533
;009003;030;02;05;54;;003008;1;16;0;01;;;009003;;16;45;45;0;43.533
;009003;039;02;02;63;21;002004;1;8;30;53;;;003005;1;8;35;5;1;75.143
;009003;039;02;03;53;;003005;1;8;55;12;;;003005;1;9;0;5;1;75.143
;009003;039;02;04;12;;003005;1;11;0;12;;;018001;;11;15;15;1;75.143
;009003;039;02;06;12;;003007;1;15;15;64;21;;002004;1;15;30;15;1;75.143
;009003;039;02;07;62;21;002004;1;15;45;01;;;009003;;16;0;15;1;75.143
;009003;052;01;02;11;;035001;2;18;0;01;;;009003;;19;0;60;1;13.804
;009003;081;01;02;11;;007002;1;13;0;01;;;009003;;13;20;20;1;13.804
;009003;081;02;04;62;11;007002;1;13;0;01;;;009003;;13;20;20;1;13.804
;009003;081;02;08;12;;002003;1;19;50;01;;;009003;;20;15;25;0;13.804
;009003;081;03;03;27;;007002;1;12;0;23;;;016006;;12;15;15;0;13.804
;009003;094;01;02;11;;003002;1;21;15;01;;;009003;;21;25;10;0;43.533
;009003;094;02;02;11;;003002;1;16;50;01;;;009003;;17;0;10;0;43.533
;009003;095;01;04;33;;002001;1;15;30;54;;;016006;;15;50;20;1;49.709
;009003;095;01;06;41;;002001;1;17;20;01;;;009003;;17;35;15;1;49.709
;009003;111;02;02;43;;002004;1;13;0;52;;;002001;1;13;15;15;0;43.533
;009003;111;02;03;52;;002001;1;13;15;43;;;002004;1;13;30;15;0;43.533
;009003;111;02;04;43;;002004;1;16;30;01;;;009003;;17;0;30;0;43.533
;009003;118;01;02;42;;002001;1;13;20;01;;;009003;;13;30;10;1;43.533
;009003;131;01;07;42;;046001;3;14;40;54;;;049005;;14;45;5;1;43.533
;009003;131;01;11;53;;002002;1;21;45;61;01;;018001;;21;55;10;1;43.533
;009003;131;02;08;53;;002002;1;21;45;61;01;;018001;;21;55;10;1;43.533
;009003;144;01;04;42;;003003;1;15;30;52;;;002003;1;16;12;42;0;49.709
;009003;144;01;05;52;;002003;1;16;12;01;;;009003;;16;55;43;1;49.709
;009003;152;01;02;51;;003003;1;16;30;01;;;009003;;16;40;10;0;49.709
;009003;625;01;02;34;;003002;1;11;20;01;;;009003;;11;40;20;0;43.533
;009003;625;02;02;52;;003003;1;15;40;54;;;004002;1;16;20;40;0;43.533
;009003;625;02;03;54;;004002;1;19;20;01;;;009003;;19;30;10;1;43.533
;009003;653;01;02;33;;003002;1;10;20;33;;;003002;1;10;22;2;0;49.709
;009003;653;01;03;33;;003002;1;10;32;33;;;003002;1;10;34;2;0;49.709
;009003;653;01;04;33;;003002;1;11;5;01;;;009003;;11;15;10;0;49.709
;009003;689;02;04;42;;003003;1;16;20;33;;;003007;1;16;32;12;0;43.533
;009003;689;02;05;33;;003007;1;16;50;01;;;009003;;17;0;10;0;43.533
;009003;694;01;04;41;;007006;1;17;0;01;;;009003;;17;45;45;0;49.709
;009003;695;01;02;51;;004004;1;18;30;32;;;004002;1;18;35;5;0;49.709
;009003;695;01;03;32;;004002;1;18;50;01;;;009003;;19;10;20;0;49.709
;009004;075;01;04;54;;002004;1;23;45;01;;;009004;;24;0;15;1;49.709
;009004;089;01;02;11;;003006;1;12;0;33;;;002001;1;12;20;20;1;43.533
;009004;089;01;03;33;;002001;1;12;45;11;;;003006;1;13;0;15;1;43.533
;009004;089;01;04;11;;003006;1;17;0;01;;;009004;;17;15;15;0;43.533
;009005;031;02;03;32;;004002;1;16;2;01;;;009005;;16;45;43;1;43.533
;009005;048;01;02;41;;003007;1;16;30;01;;;009005;;16;50;20;1;49.709
;009005;110;01;02;33;;002001;1;10;10;53;;;001003;;10;20;10;0;43.533
;009005;123;02;04;41;;003006;1;19;30;01;;;009005;;19;45;15;0;43.533
;009005;696;01;04;11;;002003;1;16;30;12;;;016004;;16;50;20;1;43.533
;010001;003;02;04;11;;003006;1;9;0;42;;;003006;1;9;3;3;0;44.202
;010001;003;02;05;42;;003006;1;9;10;54;;;003006;1;9;11;1;0;44.202
;010001;003;02;06;54;;003006;1;9;25;42;;;004001;1;9;30;5;0;44.202
;010001;003;02;07;42;;004001;1;9;35;11;;;003006;1;9;40;5;0;44.202
;010001;003;02;08;11;;003006;1;12;0;54;;;003006;1;12;3;3;0;44.202
;010001;003;02;09;54;;003006;1;12;25;11;;;003006;1;12;28;3;0;44.202
;010001;003;02;10;11;;003006;1;13;15;01;;;010001;;13;18;3;1;44.202
;010001;003;02;12;11;;003006;1;18;25;01;;;010001;;18;28;3;1;44.202
;010001;003;02;14;12;;002003;1;23;30;01;;;010001;;23;40;10;1;44.202
;010001;003;03;02;11;;003006;1;12;15;01;;;010001;;12;18;3;1;44.202
;010001;003;03;04;11;;003006;1;18;25;01;;;010001;;18;28;3;1;44.202
;010001;003;03;06;12;;002003;1;23;30;01;;;010001;;23;40;10;1;44.202
;010001;007;02;02;11;;007002;1;12;0;33;;;007001;1;12;5;5;0;40.111
;010001;007;02;03;33;;007001;1;12;20;11;;;007002;1;12;25;5;0;40.111
;010001;007;02;04;11;;007002;1;14;0;12;;;035001;2;14;20;20;1;40.111
;010001;007;02;05;12;;035001;2;16;20;11;;;007002;1;16;40;20;1;40.111
;010001;007;02;06;11;;007002;1;16;45;01;;;010001;;17;20;35;1;40.111
;010001;088;03;02;28;;007003;1;12;15;01;;;010001;;12;30;15;1;22.839
;010001;088;03;04;28;;007003;1;18;0;01;;;010001;;18;15;15;1;22.839
;010001;139;01;02;11;;004001;1;13;0;01;;;010001;;13;10;10;0;38.931
;010001;139;01;04;11;;004001;1;16;15;01;;;010001;;16;30;15;0;38.931
;010001;200;01;02;34;;004004;1;11;0;01;;;010001;;11;10;10;1;40.111
;010001;200;01;04;33;;002004;1;15;45;01;;;010001;;16;0;15;1;40.111
;010002;002;01;03;33;;002001;1;12;30;53;;;002003;1;12;35;5;0;22.839
;010002;002;01;04;53;;002003;1;14;0;54;;;008005;;14;40;40;0;22.839
;010002;053;01;02;63;51;004002;1;8;10;11;;;035002;2;8;45;35;1;22.839
;010002;053;01;03;11;;035002;2;9;0;81;;7;027003;;12;0;180;1;22.839
;010002;053;01;06;53;;004002;1;16;15;64;51;;004002;1;16;20;5;0;22.839
;010002;053;01;07;62;51;004002;1;16;25;01;;;010002;;16;35;10;1;22.839
;010002;053;03;02;51;;004002;1;16;25;01;;;010002;;16;35;10;1;22.839
;010002;061;01;02;31;;002001;1;17;30;01;;;010002;;17;45;15;1;38.931
;010002;065;01;02;63;22;007001;1;7;30;11;;;002003;1;7;35;5;1;44.202
;010002;065;01;03;11;;002003;1;14;0;01;;;010002;;14;10;10;1;44.202
;010002;065;01;05;62;22;007001;1;16;17;33;;;009005;;16;27;10;1;44.202
;010002;065;03;02;22;;007001;1;16;17;33;;;009005;;16;27;10;1;44.202
;010002;075;01;02;33;;002004;1;13;55;12;;;002004;1;14;0;5;1;40.111
;010002;075;01;03;12;;002004;1;16;30;12;;;007009;1;17;0;30;1;40.111
;010002;075;01;04;12;;007009;1;18;40;01;;;010002;;19;0;20;1;40.111
;010002;075;02;02;11;;007002;1;12;0;01;;;010002;;12;30;30;1;40.111
;010002;075;02;04;11;;007002;1;15;50;52;;;007009;1;16;47;57;1;40.111
;010002;075;02;05;52;;007009;1;16;47;01;;;010002;;17;45;58;2;40.111
;010002;101;01;02;52;;004004;1;11;8;34;;;004004;1;11;45;37;0;40.111
;010002;101;01;03;34;;004004;1;12;0;01;;;010002;;12;15;15;0;40.111
;010002;101;01;05;53;;002002;1;17;0;01;;;010002;;17;25;25;0;40.111
;010002;101;02;02;52;;004004;1;11;8;34;;;004004;1;11;45;37;0;40.111
;010002;101;02;03;34;;004004;1;12;0;01;;;010002;;12;15;15;0;40.111
;010002;101;02;05;53;;002002;1;17;0;01;;;010002;;17;25;25;0;40.111
;010002;158;01;02;11;;002002;1;19;0;01;;;010002;;19;10;10;1;38.931
;010002;175;01;05;33;;002003;1;12;17;41;;;002004;1;12;40;23;0;40.111
;010002;175;01;06;41;;002004;1;13;0;11;;;009005;;13;25;25;0;40.111
;010002;180;01;02;12;;030005;2;12;0;01;;;010002;;12;30;30;1;22.839
;010002;180;02;02;11;;030005;2;16;0;01;;;010002;;16;15;15;1;22.839
;010002;181;01;16;12;;003003;1;15;50;11;;;010002;;16;0;10;1;22.839
;010002;181;01;21;51;;007009;1;22;0;01;;;010002;;22;10;10;1;22.839
;010002;211;01;02;11;;002001;1;19;45;01;;;010002;;20;0;15;1;114.873
;010002;211;04;05;27;;035001;2;15;15;23;;;010004;;15;30;15;1;114.873
;010002;211;05;05;27;;035001;2;15;15;23;;;010004;;15;30;15;1;114.873
;010003;018;01;02;52;;002001;1;11;0;01;;;010003;;12;0;60;1;38.931
;010003;022;01;04;33;;002001;1;16;30;01;;;010003;;17;30;60;1;38.931
;010003;080;01;02;51;;002001;1;16;30;01;;;010003;;17;5;35;1;38.931
;010003;105;01;02;11;;004003;1;16;0;33;;;010004;;16;20;20;1;38.931
;010003;116;01;02;34;;035003;2;10;30;33;;;031004;2;10;50;20;1;40.111
;010003;116;01;03;33;;031004;2;11;10;53;;;090002;;12;0;50;1;40.111
;010003;126;02;02;11;;007006;1;17;30;01;;;010003;;18;30;60;1;22.839
;010003;147;01;02;52;;002002;1;14;20;32;;;014001;;15;40;80;1;38.931
;010003;148;01;02;11;;002002;1;17;30;33;;;010004;;17;45;15;1;40.111
;010003;162;01;02;33;;002001;1;18;0;53;;;002001;1;18;15;15;0;38.931
;010003;162;01;03;53;;002001;1;18;20;33;;;002001;1;18;25;5;0;38.931
;010003;162;01;04;33;;002001;1;19;10;01;;;010003;;19;40;30;1;38.931
;010003;162;01;06;53;;002001;1;22;15;01;;;010003;;22;45;30;1;38.931
;010003;169;01;03;33;;002001;1;17;30;01;;;010003;;18;0;30;1;38.931
;010003;191;01;02;52;;002001;1;10;23;54;;;002003;1;11;45;82;0;38.931
;010003;191;01;03;54;;002003;1;12;10;01;;;010003;;12;30;20;1;38.931
;010003;210;03;02;42;;002003;1;15;50;54;;;036005;;16;40;50;1;44.202
;010003;511;01;02;63;11;007006;1;9;31;12;;;006005;;9;40;9;1;40.111
;010003;511;01;05;11;;004004;1;17;15;01;;;010003;;17;40;25;1;40.111
;010003;511;02;02;11;;007006;1;17;0;01;;;010003;;17;40;40;1;40.111
;010004;013;02;08;32;;004002;1;20;5;01;;;010004;;20;25;20;0;40.111
;010004;051;01;04;12;;004004;1;23;0;01;;;010004;;23;15;15;0;38.931
;010004;059;01;04;53;;007002;1;14;0;33;;;002001;1;14;10;10;0;38.931
;010004;059;01;05;33;;002001;1;15;0;01;;;010004;;15;10;10;1;38.931
;010004;059;01;07;51;;035001;2;20;0;01;;;010004;;20;15;15;1;38.931
;010004;076;01;06;31;;002002;1;16;30;52;;;001003;;17;30;60;1;44.202
;010004;128;01;02;42;;003003;1;9;41;52;;;002003;1;10;41;60;0;38.931
;010004;128;01;03;52;;002003;1;10;41;01;;;010004;;11;40;59;1;38.931
;010004;140;01;02;42;;003003;1;9;40;42;;;002001;1;9;50;10;0;40.111
;010004;140;01;03;42;;002001;1;10;30;33;;;003003;1;10;45;15;0;40.111
;010004;140;01;04;33;;003003;1;11;0;01;;;010004;;11;30;30;1;40.111
;010004;501;01;04;33;;002002;1;17;0;33;;;002003;1;17;15;15;1;40.111
;010004;501;01;05;33;;002003;1;17;40;33;;;002002;1;17;45;5;1;40.111
;010004;501;01;06;33;;002002;1;18;30;01;;;010004;;19;20;50;1;40.111
;010004;501;02;04;33;;002002;1;17;0;33;;;002003;1;17;15;15;1;40.111
;010004;501;02;05;33;;002003;1;17;40;33;;;002003;1;17;45;5;1;40.111
;010004;501;02;06;33;;002003;1;18;30;01;;;010004;;19;20;50;1;40.111
;010004;502;01;02;52;;004003;1;10;30;01;;;010004;;11;0;30;0;38.931
;010004;503;01;02;54;;004003;1;12;0;33;;;004004;1;12;5;5;0;38.931
;010004;503;01;03;33;;004004;1;12;50;54;;;004003;1;12;55;5;0;38.931
;010004;503;01;04;54;;004003;1;15;0;01;;;010004;;15;15;15;1;38.931
;011001;005;01;02;11;;035002;2;14;0;01;;;011001;;14;30;30;1;72.357
;011001;005;01;04;12;;007009;1;20;30;01;;;011001;;20;45;15;0;72.357
;011001;032;02;02;11;;004004;1;14;30;33;;;004004;1;14;32;2;0;50.084
;011001;032;02;03;33;;004004;1;14;33;01;;;011001;;15;0;27;1;50.084
;011001;063;02;02;24;;007009;1;18;0;32;;;006005;;18;5;5;0;50.084
;011001;152;02;02;11;;002002;1;12;30;53;;;002001;1;12;35;5;0;50.084
;011001;152;02;03;53;;002001;1;13;15;11;;;002002;1;13;20;5;0;50.084
;011001;152;02;04;11;;002002;1;18;0;01;;;011001;;18;45;45;1;50.084
;011002;030;01;02;62;51;035001;2;17;0;01;;;011002;;17;40;40;1;46.301
;011002;030;03;01;31;;035001;2;17;0;01;;;011002;;17;30;30;1;46.301
;011002;055;03;02;33;;002002;1;11;0;01;;;011002;;11;20;20;1;15.052
;011002;055;03;04;52;;002001;1;15;0;01;;;011002;;16;0;60;1;15.052
;011002;055;05;02;11;;002001;1;13;0;01;;;011002;;13;20;20;1;15.052
;011002;055;05;04;11;;002001;1;20;20;01;;;011002;;20;50;30;1;15.052
;011002;176;01;04;33;;002001;1;15;30;01;;;011002;;16;0;30;1;50.084
;011002;176;02;04;33;;002001;1;15;30;01;;;011002;;16;0;30;1;50.084
;011003;052;01;04;51;;002002;1;21;15;01;;;011003;;21;30;15;1;50.084
;011003;052;02;04;51;;002002;1;21;15;01;;;011003;;21;30;15;1;50.084
;011003;064;03;03;12;;007004;1;10;15;12;;;008004;;10;45;30;0;46.301
;011004;065;01;02;11;;002004;1;21;0;01;;;011004;;21;20;20;1;118.034
;011005;174;02;02;63;24;007001;1;7;50;11;;;012002;;8;0;10;1;46.301
;011005;174;02;04;62;24;007001;1;17;45;01;;;011005;;18;15;30;1;46.301
;011005;174;03;02;24;;007001;1;17;45;01;;;011005;;18;15;30;1;46.301
;011006;059;01;02;61;51;007007;1;11;30;33;;;007005;1;11;35;5;1;50.084
;011006;059;01;03;33;;007005;1;11;36;01;;;011006;;11;40;4;1;50.084
;011006;059;02;02;51;;007007;1;11;30;33;;;007005;1;11;35;5;1;50.084
;011006;059;02;03;33;;007005;1;11;36;01;;;011006;;11;40;4;1;50.084
;011006;100;01;03;12;;007003;1;10;30;12;;;013004;;10;45;15;1;46.301
;011006;100;02;02;63;24;007009;1;7;45;11;;;002003;1;7;55;10;1;46.301
;011006;100;02;03;11;;002003;1;12;45;53;;;007009;1;12;55;10;0;46.301
;011006;100;02;04;53;;007009;1;13;45;12;;;021001;;14;0;15;1;46.301
;011006;100;02;07;62;24;007009;1;18;0;33;;;005004;;18;5;5;1;46.301
;011006;100;03;02;24;;007009;1;18;0;33;;;005004;;18;5;5;1;46.301
;011006;157;01;02;54;;002003;1;13;0;33;;;002001;1;13;5;5;0;72.357
;011006;157;01;03;33;;002001;1;13;10;01;;;011006;;14;0;50;1;72.357
;011006;560;01;05;33;;007006;1;16;45;42;;;006001;;17;0;15;1;36.089
;011006;560;04;03;33;;007006;1;16;45;24;;;016006;;17;0;15;0;36.089
;011007;011;01;03;33;;031004;2;11;15;64;21;;030002;;11;25;10;1;50.084
;011007;011;01;05;54;;030001;2;13;40;11;;;006004;;14;0;20;1;50.084
;011007;011;01;07;62;21;030001;2;19;0;01;;;011007;;19;30;30;1;50.084
;011007;011;02;04;33;;031004;2;11;15;64;21;;030002;;11;25;10;1;50.084
;011007;011;02;06;54;;030001;2;19;0;01;;;011007;;19;30;30;1;50.084
;011007;018;01;04;11;;002003;1;13;0;54;;;017002;;13;10;10;1;50.084
;011007;018;01;06;11;;002003;1;19;0;01;;;011007;;19;10;10;1;50.084
;011007;043;04;02;24;;007009;1;16;0;01;;;011007;;16;20;20;1;36.089
;011007;043;05;02;24;;007009;1;16;0;41;;;002004;1;16;20;20;1;36.089
;011007;043;05;03;41;;002004;1;17;0;01;;;011007;;17;30;30;2;36.089
;011007;061;01;07;51;;035004;2;10;10;51;;;006004;;10;40;30;1;72.357
;011007;066;01;03;54;;002004;1;9;45;61;24;;007009;1;9;50;5;1;50.084
;011007;066;01;04;63;24;007009;1;9;51;54;;;008005;;10;15;24;1;50.084
;011007;066;01;07;54;;002001;1;11;30;01;;;011007;;11;40;10;1;50.084
;011007;066;02;02;62;54;002004;1;7;32;61;22;;005006;;7;45;13;1;50.084
;011007;088;01;08;61;33;002003;1;11;15;61;33;;016005;;11;20;5;1;50.084
;011007;088;01;12;53;;002002;1;13;10;61;54;;016003;;13;25;15;1;50.084
;011007;088;02;09;53;;002002;1;13;10;54;;;016003;;13;25;15;1;50.084
;011008;050;01;03;42;;004003;1;9;30;42;;;010004;;9;50;20;0;72.357
;011008;090;01;04;31;;002001;1;18;0;01;;;011008;;18;30;30;1;72.357
;011008;127;01;02;52;;002001;1;15;0;33;;;004004;1;15;30;30;0;50.084
;011008;127;01;03;33;;004004;1;15;45;33;;;004004;1;16;0;15;0;50.084
;011008;127;01;04;33;;004004;1;16;0;52;;;001001;;16;30;30;0;50.084
;011008;127;02;02;52;;002001;1;15;0;33;;;004004;1;15;30;30;0;50.084
;011008;127;02;03;33;;004004;1;15;45;33;;;004004;1;16;0;15;0;50.084
;011008;127;02;04;33;;004004;1;16;0;52;;;001001;;16;30;30;0;50.084
;011008;132;01;02;32;;002003;1;10;55;33;;;002003;1;11;0;5;0;15.052
;011008;132;01;03;33;;002003;1;11;15;33;;;002002;1;11;20;5;0;15.052
;011008;132;01;04;33;;002002;1;11;45;32;;;002003;1;11;50;5;0;15.052
;011008;132;01;05;32;;002003;1;12;0;01;;;011008;;12;20;20;1;15.052
;011008;132;02;04;42;;002003;1;12;15;01;;;011008;;12;30;15;1;15.052
;011008;137;03;02;29;;002003;1;19;0;01;;;011008;;19;30;30;2;46.301
;011008;138;01;05;33;;002001;1;16;30;64;21;;011008;;16;40;10;1;46.301
;011008;138;02;03;33;;002001;1;16;30;64;21;;011008;;16;40;10;1;46.301
;011008;172;01;02;11;;002004;1;12;30;53;;;002004;1;12;35;5;0;46.301
;011008;172;01;03;53;;002004;1;13;25;11;;;002004;1;13;30;5;0;46.301
;011008;172;01;04;11;;002004;1;23;50;01;;;011008;;24;0;10;1;46.301
;011008;172;02;04;53;;002003;1;21;45;01;;;011008;;21;55;10;1;46.301
;012001;014;01;02;42;;003003;1;10;15;01;;;012001;;11;0;45;0;47.817
;012001;021;01;02;33;;002001;1;11;45;01;;;012001;;12;30;45;2;47.817
;012001;021;02;02;33;;002001;1;11;45;01;;;012001;;12;30;45;2;47.817
;012001;060;01;03;54;;007001;1;24;30;01;;;012001;;24;50;20;1;61.563
;012001;087;01;02;41;;007009;1;17;0;01;;;012001;;18;0;60;2;61.563
;012001;120;01;02;42;;035001;2;12;15;01;;;012001;;12;45;30;1;47.817
;012001;120;01;04;52;;002004;1;16;0;01;;;012001;;18;0;120;0;47.817
;012001;136;01;03;12;;031004;2;8;45;33;;;012002;;9;25;40;2;61.563
;012001;136;01;06;12;;002003;1;20;30;01;;;012001;;21;15;45;1;61.563
;012001;144;02;04;11;;002002;1;15;30;01;;;012001;;15;45;15;1;58.636
;012001;144;02;08;11;;002002;1;24;0;01;;;012001;;24;15;15;1;58.636
;012001;146;02;03;11;;002003;1;12;30;53;;;002003;1;12;32;2;0;66.918
;012001;146;02;04;53;;002003;1;14;0;11;;;002003;1;14;2;2;0;66.918
;012001;146;02;05;11;;002003;1;17;0;01;;;012001;;17;45;45;1;66.918
;012001;150;01;02;12;;003003;1;19;0;01;;;012001;;19;40;40;1;58.636
;012002;092;02;03;42;;002001;1;9;25;51;;;001002;;9;50;25;1;47.817
;012002;092;02;07;42;;002001;1;15;5;31;;;002001;1;15;20;15;0;47.817
;012002;092;02;08;31;;002001;1;16;40;01;;;012002;;17;0;20;1;47.817
;012002;099;02;02;52;;029002;2;16;0;54;;;022002;;16;30;30;1;47.817
;012002;107;01;04;52;;003003;1;14;30;32;;;002003;1;15;0;30;0;58.636
;012002;107;01;05;32;;002003;1;15;20;01;;;012002;;15;45;25;1;58.636
;012002;183;01;03;11;;002004;1;18;30;01;;;012002;;19;0;30;1;47.817
;012003;004;02;02;11;;002002;1;12;0;53;;;002002;1;12;10;10;0;47.817
;012003;004;02;03;53;;002002;1;12;50;11;;;002002;1;13;0;10;0;47.817
;012003;004;02;04;11;;002002;1;16;0;01;;;012003;;16;30;30;1;47.817
;012003;006;02;02;33;;002001;1;14;0;52;;;002001;1;14;30;30;0;47.817
